ID,Prob1
821, 0.25
822, 0.44
823, 0.24
824, 0.29
825, 0.28
826, 0.29
827, 0.19
828, 0.53
829, 0.45
830, 0.37
831, 0.48
832, 0.27
833, 0.22
834, 0.31
835, 0.35
836, 0.17
837, 0.39
838, 0.25
839, 0.17
840, 0.48
841, 0.34
842, 0.52
843, 0.31
844, 0.37
845, 0.25
846, 0.21
847, 0.22
848, 0.24
849, 0.37
850, 0.21
851, 0.14
852, 0.26
853, 0.18
854, 0.23
855, 0.26
856, 0.25
857, 0.28
858, 0.45
859, 0.37
860, 0.12
861, 0.25
862, 0.21
863, 0.23
864, 0.18
865, 0.33
866, 0.19
867, 0.22
868, 0.26
869, 0.37
870, 0.32
871, 0.29
872, 0.28
873, 0.79
874, 0.22
875, 0.65
876, 0.03
877, 0.31
878, 0.31
879, 0.27
880, 0.32
881, 0.24
882, 0.22
883, 0.26
884, 0.63
885, 0.22
886, 0.51
887, 0.49
888, 0.68
889, 0.19
890, 0.29
891, 0.12
892, 0.32
893, 0.28
894, 0.25
895, 0.35
896, 0.20
897, 0.63
898, 0.39
899, 0.29
900, 0.27
901, 0.41
902, 0.31
903, 0.45
904, 0.36
905, 0.31
906, 0.09
907, 0.38
908, 0.36
909, 0.57
910, 0.59
911, 0.62
912, 0.35
913, 0.30
914, 0.11
915, 0.27
916, 0.44
917, 0.36
918, 0.56
919, 0.24
920, 0.21
921, 0.26
922, 0.64
923, 0.67
924, 0.34
925, 0.42
926, 0.39
927, 0.10
928, 0.44
929, 0.18
930, 0.59
931, 0.26
932, 0.33
933, 0.41
934, 0.28
935, 0.31
936, 0.27
937, 0.20
938, 0.31
939, 0.31
940, 0.16
941, 0.30
942, 0.16
943, 0.25
944, 0.23
945, 0.13
946, 0.12
947, 0.32
948, 0.39
949, 0.29
950, 0.31
951, 0.94
952, 0.44
953, 0.36
954, 0.35
955, 0.13
956, 0.22
957, 0.25
958, 0.69
959, 0.39
960, 0.35
961, 0.23
962, 0.19
963, 0.27
964, 0.46
965, 0.44
966, 0.25
967, 0.43
968, 0.35
969, 0.33
970, 0.35
971, 0.26
972, 0.21
973, 0.52
974, 0.44
975, 0.39
976, 0.44
977, 0.23
978, 0.17
979, 0.54
980, 0.53
981, 0.38
982, 0.19
983, 0.41
984, 0.18
985, 0.33
986, 0.28
987, 0.25
988, 0.35
989, 0.44
990, 0.28
991, 0.01
992, 0.39
993, 0.37
994, 0.83
995, 0.63
996, 0.30
997, 0.41
998, 0.50
999, 0.26
1000, 0.32
1001, 0.72
1002, 0.31
1003, 0.45
1004, 0.53
1005, 0.29
1006, 0.34
1007, 0.28
1008, 0.23
1009, 0.46
1010, 0.18
1011, 0.62
1012, 0.24
1013, 0.18
1014, 0.18
1015, 0.36
1016, 0.19
1017, 0.34
1018, 0.36
1019, 0.30
1020, 0.29
1021, 0.20
1022, 0.69
1023, 0.16
1024, 0.26
1025, 0.56
1026, 0.32
1027, 0.39
1028, 0.23
1029, 0.22
1030, 0.26
1031, 0.37
1032, 0.23
1033, 0.37
1034, 0.27
1035, 0.35
1036, 0.55
1037, 0.23
1038, 0.20
1039, 0.35
1040, 0.27
1041, 0.30
1042, 0.19
1043, 0.23
1044, 0.29
1045, 0.33
1046, 0.49
1047, 0.33
1048, 0.59
1049, 0.18
1050, -0.02
1051, 0.18
1052, 0.16
1053, 0.25
1054, 0.40
1055, 0.29
1056, 0.49
1057, 0.19
1058, 0.33
1059, 0.47
1060, 0.56
1061, 0.21
1062, 0.50
1063, 0.17
1064, 0.24
1065, 0.26
1066, 0.23
1067, 0.24
1068, 0.25
1069, 0.37
1070, 0.34
1071, 0.47
1072, 0.33
1073, 0.54
1074, 0.32
1075, 0.45
1076, 0.24
1077, 0.20
1078, 0.54
1079, 0.56
1080, 0.22
1081, 0.49
1082, 0.18
1083, 0.29
1084, 0.32
1085, 0.48
1086, 0.32
1087, 0.25
1088, 0.48
1089, 0.40
1090, 0.30
1091, 0.17
1092, 0.46
1093, 0.36
1094, 0.37
1095, 0.33
1096, 0.35
1097, 0.59
1098, 0.30
1099, 0.19
1100, 0.52
1101, 0.56
1102, 0.36
1103, 0.74
1104, 0.37
1105, 0.22
1106, 0.36
1107, 0.32
1108, 0.36
1109, 0.35
1110, 0.28
1111, 0.18
1112, 0.25
1113, 0.15
1114, 0.63
1115, 0.20
1116, 0.20
1117, 0.64
1118, 0.57
1119, 0.16
1120, 0.72
1121, 0.27
1122, 0.36
1123, 0.65
1124, 0.47
1125, 0.23
1126, 0.21
1127, 0.45
1128, 0.30
1129, 0.68
1130, 0.41
1131, 0.38
1132, 0.33
1133, 0.25
1134, 0.18
1135, 0.26
1136, 0.24
1137, 0.33
1138, 0.26
1139, 0.57
1140, 0.21
1141, 0.39
1142, 0.20
1143, 0.14
1144, 0.21
1145, 0.23
1146, 0.37
1147, 0.27
1148, 0.17
1149, 0.37
1150, 0.23
1151, 0.25
1152, 0.36
1153, 0.34
1154, 0.20
1155, 0.26
1156, 0.41
1157, 0.21
1158, 0.54
1159, 0.61
1160, 0.33
1161, 0.27
1162, 0.28
1163, 0.24
1164, 0.53
1165, 0.48
1166, 0.32
1167, 0.38
1168, 0.22
1169, 0.39
1170, 0.34
1171, 0.05
1172, 0.27
1173, 0.28
1174, 0.27
1175, 0.18
1176, 0.31
1177, 0.54
1178, 0.43
1179, 0.23
1180, 0.38
1181, 0.35
1182, 0.38
1183, 0.72
1184, 0.27
1185, 0.21
1186, 0.29
1187, 0.33
1188, 0.29
1189, 0.78
1190, 0.27
1191, 0.20
1192, 0.36
1193, 0.46
1194, 0.30
1195, 0.63
1196, 0.28
1197, 0.45
1198, 0.34
1199, 0.32
1200, 0.22
1201, 0.41
1202, 0.00
1203, 0.22
1204, 0.37
1205, 0.53
1206, 0.41
1207, 0.27
1208, 0.39
1209, 0.27
1210, 0.24
1211, 0.56
1212, 0.33
1213, 0.52
1214, 0.38
1215, 0.54
1216, 0.64
1217, 0.29
1218, 0.30
1219, 0.39
1220, 0.33
1221, 0.23
1222, 0.15
1223, 0.27
1224, 0.21
1225, 0.20
1226, 0.38
1227, 0.21
1228, 0.31
1229, 0.32
1230, 0.23
1231, 0.28
1232, 0.25
1233, 0.31
1234, 0.40
1235, 0.22
1236, 0.55
1237, 0.58
1238, 0.01
1239, 0.40
1240, 0.46
1241, 0.22
1242, 0.38
1243, 0.24
1244, 0.75
1245, 0.46
1246, 0.67
1247, 0.36
1248, 0.25
1249, 0.16
1250, 0.31
1251, 0.23
1252, 0.34
1253, 0.24
1254, 0.56
1255, 0.20
1256, 0.29
1257, 0.45
1258, 0.18
1259, 0.37
1260, 0.64
1261, 0.34
1262, 0.23
1263, 0.21
1264, 0.47
1265, 0.18
1266, 0.49
1267, 0.44
1268, 0.42
1269, 0.14
1270, 0.33
1271, 0.36
1272, 0.50
1273, 0.27
1274, 0.32
1275, 0.24
1276, 0.18
1277, 0.35
1278, 0.36
1279, 0.35
1280, 0.34
1281, 0.26
1282, 0.27
1283, 0.28
1284, 0.43
1285, 0.38
1286, 0.65
1287, 0.45
1288, 0.32
1289, 0.22
1290, 0.83
1291, 0.25
1292, 0.30
1293, 0.35
1294, 0.15
1295, 0.36
1296, 0.23
1297, 0.31
1298, 0.20
1299, 0.27
1300, 0.20
1301, 0.55
1302, 0.33
1303, 0.56
1304, 0.97
1305, 0.32
1306, 0.25
1307, 0.33
1308, 0.39
1309, 0.35
1310, 0.50
1311, 0.54
1312, 0.25
1313, 0.24
1314, 0.41
1315, 0.36
1316, 0.24
1317, 0.41
1318, 0.25
1319, 0.31
1320, 0.21
1321, 0.30
1322, 0.26
1323, 0.18
1324, 0.70
1325, 0.15
1326, 0.25
1327, 0.59
1328, 0.20
1329, 0.22
1330, 0.17
1331, 0.19
1332, 0.22
1333, 0.31
1334, 0.21
1335, 0.25
1336, 0.22
1337, 0.52
1338, 0.19
1339, 0.31
1340, 0.28
1341, 0.48
1342, 0.23
1343, 0.33
1344, 0.76
1345, 0.23
1346, 0.26
1347, 0.26
1348, 0.25
1349, 0.42
1350, 0.47
1351, 0.27
1352, 0.39
1353, 0.55
1354, 0.50
1355, 0.53
1356, 0.29
1357, 0.30
1358, 0.24
1359, 0.18
1360, 0.40
1361, 0.55
1362, 0.29
1363, 0.30
1364, 0.33
1365, 0.21
1366, 0.19
1367, 0.49
1368, 0.19
1369, 0.66
1370, 0.28
1371, 0.28
1372, 0.57
1373, 0.29
1374, 0.31
1375, 0.57
1376, 0.50
1377, 0.30
1378, 0.36
1379, 0.27
1380, 0.23
1381, 0.36
1382, 0.19
1383, 0.59
1384, 0.26
1385, 0.67
1386, 0.36
1387, 0.25
1388, 0.48
1389, 0.31
1390, 0.38
1391, 0.17
1392, 0.42
1393, 0.22
1394, 0.29
1395, 0.35
1396, 0.24
1397, 0.20
1398, 0.29
1399, 0.31
1400, 0.35
1401, 0.47
1402, 0.46
1403, 0.48
1404, 0.22
1405, 0.26
1406, 0.25
1407, 0.42
1408, 0.34
1409, 0.32
1410, 0.31
1411, 0.46
1412, 0.48
1413, 0.17
1414, 0.28
1415, 0.23
1416, 0.22
1417, 0.36
1418, 0.57
1419, 0.21
1420, 0.37
1421, 0.34
1422, 0.45
1423, 0.25
1424, 0.22
1425, 0.20
1426, 0.24
1427, 0.79
1428, 0.56
1429, 0.24
1430, 0.34
1431, 0.32
1432, 0.42
1433, 0.22
1434, 0.63
1435, 0.69
1436, 0.25
1437, 0.27
1438, 0.27
1439, 0.26
1440, 0.23
1441, 0.22
1442, 0.27
1443, 0.43
1444, 0.46
1445, 0.26
1446, 0.41
1447, 0.62
1448, 0.33
1449, 0.33
1450, 0.25
1451, 0.21
1452, 0.16
1453, 0.36
1454, 0.61
1455, 0.24
1456, 0.59
1457, 0.23
1458, 0.54
1459, 0.35
1460, 0.18
1461, 0.52
1462, 0.24
1463, 0.19
1464, 0.62
1465, 0.61
1466, 0.60
1467, 0.52
1468, 0.31
1469, 0.32
1470, 0.28
1471, 0.36
1472, 0.22
1473, 0.43
1474, 0.20
1475, 0.48
1476, 0.53
1477, 0.31
1478, 0.16
1479, 0.20
1480, 0.30
1481, 0.22
1482, 0.27
1483, 0.18
1484, 0.43
1485, 0.26
1486, 0.30
1487, 0.32
1488, 0.51
1489, 0.73
1490, 0.31
1491, 0.55
1492, 0.26
1493, 0.45
1494, 0.35
1495, 0.41
1496, 0.21
1497, 0.33
1498, 0.23
1499, 0.26
1500, 0.38
1501, 0.28
1502, 0.29
1503, 0.18
1504, 0.57
1505, 0.60
1506, 0.42
1507, 0.32
1508, 0.31
1509, 0.36
1510, 0.41
1511, 0.51
1512, 0.25
1513, 0.38
1514, 0.38
1515, 0.23
1516, 0.43
1517, 0.22
1518, 0.34
1519, 0.30
1520, 0.81
1521, 0.44
1522, 0.51
1523, 0.42
1524, 0.58
1525, 0.38
1526, 0.64
1527, 0.43
1528, 0.22
1529, 0.37
1530, 0.25
1531, -0.05
1532, 0.63
1533, 0.38
1534, 0.24
1535, 0.52
1536, 0.30
1537, 0.37
1538, 0.35
1539, 0.76
1540, 0.22
1541, 0.21
1542, 0.25
1543, 0.34
1544, 0.24
1545, 0.38
1546, 0.19
1547, 0.88
1548, 0.40
1549, 0.32
1550, 0.35
1551, 0.65
1552, 0.34
1553, 0.44
1554, 0.33
1555, 0.31
1556, 0.27
1557, 0.28
1558, 0.21
1559, 0.29
1560, 0.19
1561, 0.29
1562, 0.29
1563, 0.41
1564, 0.22
1565, 0.22
1566, 0.25
1567, 0.42
1568, 0.23
1569, 0.39
1570, 0.30
1571, 0.65
1572, 0.31
1573, 0.31
1574, 0.23
1575, 0.31
1576, 0.33
1577, 0.35
1578, 0.27
1579, 0.42
1580, 0.23
1581, 0.27
1582, 0.46
1583, 0.26
1584, 0.26
1585, 0.20
1586, 0.28
1587, 0.30
1588, 0.36
1589, 0.30
1590, 0.03
1591, 0.33
1592, 0.38
1593, 0.74
1594, 0.10
1595, 0.39
1596, 0.24
1597, 0.35
1598, 0.11
1599, 0.30
1600, 0.35
1601, 0.34
1602, 0.23
1603, 0.38
1604, 0.27
1605, 0.23
1606, 0.44
1607, 0.66
1608, 0.66
1609, 0.49
1610, 0.25
1611, -0.21
1612, 0.29
1613, 0.19
1614, 0.33
1615, 0.25
1616, 0.38
1617, 0.72
1618, 0.35
1619, 0.58
1620, 0.19
1621, 0.27
1622, 0.14
1623, 0.29
1624, 0.22
1625, 0.18
1626, 0.50
1627, 0.03
1628, 0.21
1629, 0.24
1630, 0.22
1631, 0.45
1632, 0.30
1633, 0.54
1634, 0.50
1635, 0.41
1636, 0.27
1637, 0.33
1638, 0.58
1639, 0.22
1640, 0.15
1641, 0.17
1642, 0.49
1643, 0.49
1644, 0.25
1645, 0.23
1646, 0.31
1647, 0.16
1648, 0.24
1649, -0.14
1650, 0.33
1651, 0.60
1652, 0.36
1653, 0.41
1654, 0.55
1655, 0.21
1656, 0.31
1657, 0.52
1658, 0.22
1659, 0.47
1660, 0.32
1661, 0.45
1662, 0.72
1663, 0.30
1664, 0.18
1665, 0.40
1666, 0.31
1667, 0.21
1668, 0.23
1669, 0.54
1670, 0.26
1671, 0.19
1672, 0.33
1673, 0.40
1674, 0.36
1675, 0.41
1676, 0.06
1677, 0.45
1678, 0.52
1679, 0.34
1680, 0.27
1681, 0.44
1682, 0.28
1683, 0.23
1684, 0.29
1685, 0.38
1686, 0.46
1687, 0.62
1688, 0.46
1689, 0.36
1690, 0.24
1691, 0.30
1692, 0.23
1693, -0.07
1694, 0.38
1695, 0.21
1696, 0.32
1697, 0.32
1698, 0.19
1699, 0.35
1700, 0.39
1701, 0.32
1702, 0.28
1703, 0.28
1704, 0.24
1705, 0.43
1706, 0.37
1707, 0.53
1708, 0.12
1709, 0.22
1710, 0.15
1711, 0.25
1712, 0.44
1713, 0.52
1714, 0.27
1715, 0.16
1716, 0.42
1717, 0.76
1718, 0.26
1719, 0.59
1720, 0.28
1721, 0.41
1722, 0.43
1723, 0.57
1724, 0.31
1725, 0.25
1726, 0.29
1727, 0.39
1728, 0.51
1729, 0.32
1730, 0.65
1731, 0.29
1732, 0.21
1733, 0.53
1734, 0.11
1735, 0.19
1736, 0.28
1737, 0.39
1738, 0.24
1739, 0.37
1740, 0.65
1741, 0.34
1742, 0.39
1743, 0.22
1744, 0.22
1745, 0.32
1746, 0.18
1747, 0.35
1748, 0.31
1749, 0.42
1750, 0.64
1751, 0.35
1752, 0.23
1753, 0.29
1754, 0.26
1755, 0.38
1756, 0.21
1757, 0.37
1758, 0.23
1759, 0.40
1760, 0.43
1761, 0.24
1762, 0.76
1763, 0.30
1764, 0.28
1765, 0.16
1766, 0.47
1767, 0.38
1768, 0.24
1769, 0.21
1770, 0.22
1771, 0.50
1772, 0.60
1773, 0.31
1774, 0.33
1775, 0.17
1776, 0.19
1777, 0.32
1778, 0.31
1779, 0.56
1780, 0.46
1781, 0.21
1782, 0.25
1783, 0.54
1784, 0.38
1785, 0.26
1786, 0.33
1787, 0.35
1788, 0.31
1789, 0.42
1790, 0.20
1791, 0.21
1792, 0.21
1793, 0.27
1794, 0.43
1795, 0.35
1796, 0.17
1797, 0.28
1798, 0.32
1799, 0.37
1800, 0.51
1801, 0.22
1802, 0.17
1803, 0.46
1804, 0.28
1805, 0.23
1806, 0.33
1807, 0.52
1808, 0.30
1809, 0.66
1810, 0.40
1811, 0.59
1812, 0.39
1813, 0.46
1814, 0.45
1815, 0.31
1816, 0.42
1817, 0.33
1818, 0.31
1819, 0.28
1820, 0.37
1821, 0.23
1822, 0.32
1823, 0.30
1824, 0.22
1825, 0.31
1826, 0.54
1827, 0.55
1828, 0.32
1829, 0.24
1830, 0.33
1831, 0.21
1832, 0.27
1833, 0.85
1834, 0.22
1835, 0.41
1836, 0.32
1837, 0.30
1838, 0.28
1839, 0.31
1840, 0.41
1841, 0.45
1842, 0.47
1843, 0.26
1844, 0.40
1845, 0.53
1846, 0.27
1847, 0.26
1848, 0.17
1849, 0.33
1850, 0.64
1851, 0.04
1852, 0.23
1853, 0.51
1854, 0.65
1855, 0.35
1856, 0.40
1857, 0.04
1858, 0.31
1859, 0.30
1860, 0.22
1861, 0.32
1862, 0.24
1863, 0.42
1864, 0.56
1865, 0.20
1866, 0.32
1867, 0.64
1868, 0.44
1869, 0.52
1870, 0.40
1871, 0.39
1872, 0.14
