ID,Prob1
300, 0.16
301, 0.31
302, 0.49
303, 0.53
304, 0.18
305, 0.63
306, 0.34
307, 0.39
308, 0.22
309, 0.66
310, 0.23
311, 0.16
312, 0.34
313, 0.15
314, 0.62
315, 0.33
316, 0.14
317, 0.52
318, 0.23
319, 0.58
320, 0.27
321, 0.55
322, 0.19
323, 0.19
324, 0.26
325, 0.22
326, 0.35
327, 0.25
328, 0.37
329, 0.17
330, 0.12
331, 0.42
332, 0.30
333, 0.24
334, 0.25
335, 0.15
336, 0.25
337, 0.91
338, 0.20
339, 0.24
340, 0.50
341, 0.15
342, 0.16
343, 0.08
344, 0.22
345, 0.64
346, 0.73
347, 0.13
348, 0.14
349, 0.48
350, 0.11
351, 0.45
352, 0.31
353, 0.32
354, 0.34
355, 0.16
356, 0.11
357, 0.59
358, 0.34
359, 0.25
360, 0.24
361, 0.17
362, 0.20
363, 0.42
364, 0.25
365, 0.79
366, 0.21
367, 0.38
368, 0.19
369, 0.35
370, 0.20
371, 0.27
372, 0.30
373, 0.17
374, 0.38
375, 0.27
376, 0.49
377, 0.20
378, 0.56
379, 0.20
380, 0.47
381, 0.45
382, 0.39
383, 0.72
384, 0.41
385, 0.27
386, 0.45
387, 0.32
388, 0.31
389, 0.31
390, 0.12
391, 0.17
392, 0.48
393, 0.23
394, 0.38
395, 0.16
396, 0.57
397, 0.19
398, 0.21
399, 0.86
400, 0.28
401, 0.45
402, 0.07
403, 0.13
404, 0.34
405, 0.23
406, 0.50
407, 0.32
408, 0.25
409, 0.20
410, 0.14
411, 0.25
412, 0.39
413, 0.35
414, 0.14
415, 0.29
416, 0.47
417, 0.22
418, 0.23
419, 0.45
420, 0.37
421, 0.43
422, 0.37
423, 0.27
424, 0.33
425, 0.46
426, 0.11
427, 0.37
428, 0.14
429, 0.21
430, 0.30
431, 0.76
432, 0.12
433, 0.20
434, 0.46
435, 0.26
436, 0.44
437, 0.67
438, 0.51
439, 0.18
440, 0.28
441, 0.18
442, 0.64
443, 0.14
444, 0.20
445, 0.19
446, 0.43
447, 0.22
448, 0.82
449, 0.24
450, 0.36
451, 0.65
452, 0.68
453, 0.61
454, 0.41
455, 0.20
456, 0.72
457, 0.50
458, 0.69
459, 0.21
460, 0.33
461, 0.28
462, 0.21
463, 0.15
464, 0.17
465, 0.14
466, 0.26
467, 0.41
468, 0.31
469, 0.21
470, 0.26
471, 0.49
472, 0.28
473, 0.41
474, 0.33
475, 0.33
476, 0.15
477, 0.17
478, 0.41
479, 0.29
480, 0.29
481, 0.29
482, 0.49
483, 0.38
484, 0.13
485, 0.82
486, 0.80
487, 0.68
488, 0.46
489, 0.62
490, 0.17
491, 0.34
492, 0.13
493, 0.22
494, 0.37
495, 0.50
496, 0.90
497, 0.73
498, 0.80
499, 0.52
500, 0.43
501, 0.20
502, 0.38
503, 0.20
504, 0.45
505, 0.18
506, 0.25
507, 0.13
508, 0.17
509, 0.36
510, 0.38
511, 0.21
512, 0.23
513, 0.12
514, 0.32
515, 0.62
516, 0.19
517, 0.47
518, 0.32
519, 0.82
520, 0.64
521, 0.40
522, 0.17
523, 0.49
524, 0.21
525, 0.73
526, 0.24
527, 0.24
528, 0.46
529, 0.31
530, 0.15
531, 0.23
532, 0.21
533, 0.23
534, 0.68
535, 0.43
536, 0.19
537, 0.21
538, 0.18
539, 0.47
540, 0.13
541, 0.14
542, 0.74
543, 0.44
544, 0.17
545, 0.48
546, 0.32
547, 0.18
548, 0.58
549, 0.17
550, 0.74
551, 0.29
552, 0.75
553, 0.18
554, 0.31
555, 0.16
556, 0.24
557, 0.15
558, 0.36
559, 0.22
560, 0.27
561, 0.19
562, 0.14
563, 0.19
564, 0.17
565, 0.20
566, 0.20
567, 0.31
568, 0.23
569, 0.15
570, 0.44
571, 0.16
572, 0.14
573, 0.44
574, 0.41
575, 0.28
576, 0.20
577, 0.34
578, 0.36
579, 0.43
580, 0.55
581, 0.25
582, 0.69
583, 0.26
584, 0.18
585, 0.18
586, 0.62
587, 0.39
588, 0.26
589, 0.79
590, 0.19
591, 0.13
592, 0.78
593, 0.41
594, 0.24
595, 0.40
596, 0.20
597, 0.30
598, 0.16
599, 0.34
600, 0.33
601, 0.16
602, 0.24
603, 0.57
604, 0.19
605, 0.20
606, 0.35
607, 0.15
608, 0.22
609, 0.29
610, 0.33
611, 0.58
612, 0.42
613, 0.30
614, 0.21
615, 0.15
616, 0.30
617, 0.32
618, 0.18
619, 0.25
620, 0.57
621, 0.58
622, 0.24
623, 0.31
624, 0.12
625, 0.46
626, 0.19
627, 0.16
628, 0.51
629, 0.60
630, 0.55
631, 0.24
632, 0.30
633, 0.22
634, 0.19
635, 0.82
636, 0.37
637, 0.15
638, 0.41
639, 0.35
640, 0.15
641, 0.37
642, 0.63
643, 0.39
644, 0.21
645, 0.25
646, 0.17
647, 0.20
648, 0.23
649, 0.16
650, 0.17
651, 0.16
652, 0.81
653, 0.13
654, 0.12
655, 0.38
656, 0.31
657, 0.66
658, 0.63
659, 0.24
660, 0.76
661, 0.39
662, 0.21
663, 0.14
664, 0.88
665, 0.18
666, 0.15
667, 0.18
668, 0.62
669, 0.19
670, 0.15
671, 0.34
672, 0.23
673, 0.13
674, 0.13
675, 0.65
676, 0.30
677, 0.56
678, 0.14
679, 0.11
680, 0.88
681, 0.34
682, 0.13
683, 0.43
684, 0.32
685, 0.26
686, 0.20
687, 0.29
688, 0.16
689, 0.18
690, 0.52
691, 0.21
692, 0.72
693, 0.54
694, 0.57
695, 0.38
696, 0.31
697, 0.14
698, 0.12
699, 0.17
700, 0.39
701, 0.27
702, 0.21
703, 0.33
704, 0.64
705, 0.44
706, 0.34
707, 0.21
708, 0.21
709, 0.17
710, 0.51
711, 0.89
712, 0.16
713, 0.12
714, 0.27
715, 0.33
716, 0.81
717, 0.13
718, 0.47
719, 0.18
720, 0.31
721, 0.84
722, 0.54
723, 0.33
724, 0.16
725, 0.53
726, 0.20
727, 0.79
728, 0.38
729, 0.39
730, 0.16
731, 0.21
732, 0.16
733, 0.14
734, 0.16
735, 0.41
736, 0.32
737, 0.16
738, 0.84
739, 0.28
740, 0.66
741, 0.79
742, 0.29
743, 0.20
744, 0.73
745, 0.68
746, 0.82
747, 0.40
748, 0.26
749, 0.36
750, 0.13
751, 0.62
752, 0.30
753, 0.13
754, 0.26
755, 0.68
756, 0.43
757, 0.36
758, 0.13
759, 0.36
760, 0.26
761, 0.22
762, 0.26
763, 0.22
764, 0.25
765, 0.21
766, 0.12
767, 0.16
768, 0.27
769, 0.59
770, 0.38
771, 0.12
772, 0.18
773, 0.15
774, 0.38
775, 0.14
776, 0.26
777, 0.13
778, 0.18
779, 0.21
780, 0.89
781, 0.14
782, 0.16
783, 0.25
784, 0.68
785, 0.34
786, 0.27
787, 0.34
788, 0.74
789, 0.13
790, 0.27
791, 0.34
792, 0.19
793, 0.57
794, 0.89
795, 0.23
796, 0.24
797, 0.89
798, 0.65
799, 0.43
800, 0.53
801, 0.25
802, 0.19
803, 0.13
804, 0.51
805, 0.78
806, 0.23
807, 0.28
808, 0.14
809, 0.60
810, 0.21
811, 0.77
812, 0.12
813, 0.21
814, 0.51
815, 0.12
816, 0.14
817, 0.61
818, 0.14
819, 0.31
820, 0.21
821, 0.46
822, 0.15
823, 0.20
824, 0.21
825, 0.24
826, 0.77
827, 0.17
828, 0.32
829, 0.61
830, 0.20
831, 0.32
832, 0.43
833, 0.65
834, 0.25
835, 0.60
836, 0.35
837, 0.14
838, 0.30
839, 0.11
840, 0.21
841, 0.26
842, 0.19
843, 0.46
844, 0.56
845, 0.35
846, 0.21
847, 0.50
848, 0.24
849, 0.71
850, 0.25
851, 0.33
852, 0.50
853, 0.52
854, 0.16
855, 0.30
856, 0.38
857, 0.65
858, 0.22
859, 0.18
860, 0.10
861, 0.22
862, 0.26
863, 0.23
864, 0.42
865, 0.43
866, 0.14
867, 0.42
868, 0.34
869, 0.27
870, 0.62
871, 0.27
872, 0.15
873, 0.54
874, 0.40
875, 0.52
876, 0.35
877, 0.28
878, 0.16
879, 0.12
880, 0.14
881, 0.16
882, 0.31
883, 0.42
884, 0.34
885, 0.23
886, 0.29
887, 0.47
888, 0.44
889, 0.62
890, 0.34
891, 0.20
892, 0.44
893, 0.38
894, 0.35
895, 0.29
896, 0.29
897, 0.20
898, 0.47
899, 0.14
900, 0.86
901, 0.74
902, 0.53
903, 0.26
904, 0.58
905, 0.86
906, 0.48
907, 0.79
908, 0.88
909, 0.40
910, 0.44
911, 0.16
912, 0.14
913, 0.42
914, 0.10
915, 0.27
916, 0.20
917, 0.34
918, 0.14
919, 0.30
920, 0.54
921, 0.33
922, 0.17
923, 0.65
924, 0.84
925, 0.12
926, 0.16
927, 0.20
928, 0.51
929, 0.26
930, 0.16
931, 0.16
932, 0.08
933, 0.34
934, 0.13
935, 0.29
936, 0.16
937, 0.60
938, 0.41
939, 0.79
940, 0.16
941, 0.18
942, 0.80
943, 0.22
944, 0.27
945, 0.17
946, 0.45
947, 0.19
948, 0.20
949, 0.46
950, 0.53
951, 0.74
952, 0.35
953, 0.81
954, 0.26
955, 0.25
956, 0.10
957, 0.12
958, 0.49
959, 0.39
960, 0.26
961, 0.64
962, 0.19
963, 0.32
964, 0.25
965, 0.14
966, 0.56
967, 0.24
968, 0.22
969, 0.41
970, 0.53
971, 0.59
972, 0.26
973, 0.46
974, 0.48
975, 0.49
976, 0.13
977, 0.24
978, 0.21
979, 0.16
980, 0.48
981, 0.41
982, 0.27
983, 0.20
984, 0.23
985, 0.14
986, 0.25
987, 0.30
988, 0.10
989, 0.44
990, 0.13
991, 0.26
992, 0.32
993, 0.38
994, 0.15
995, 0.64
996, 0.58
997, 0.38
998, 0.43
999, 0.14
1000, 0.12
1001, 0.78
1002, 0.70
1003, 0.34
1004, 0.81
1005, 0.13
1006, 0.24
1007, 0.68
1008, 0.15
1009, 0.72
1010, 0.14
1011, 0.67
1012, 0.14
1013, 0.74
1014, 0.45
1015, 0.29
1016, 0.75
1017, 0.62
1018, 0.48
1019, 0.18
1020, 0.35
1021, 0.35
1022, 0.50
1023, 0.88
1024, 0.25
1025, 0.53
1026, 0.31
1027, 0.70
1028, 0.47
1029, 0.28
1030, 0.40
1031, 0.30
1032, 0.36
1033, 0.24
1034, 0.26
1035, 0.55
1036, 0.25
1037, 0.21
1038, 0.39
1039, 0.42
1040, 0.35
1041, 0.44
1042, 0.39
1043, 0.21
1044, 0.52
1045, 0.16
1046, 0.35
1047, 0.14
1048, 0.61
1049, 0.71
1050, 0.14
1051, 0.12
1052, 0.32
1053, 0.13
1054, 0.25
1055, 0.21
1056, 0.21
1057, 0.17
1058, 0.26
1059, 0.32
1060, 0.25
1061, 0.22
1062, 0.31
1063, 0.62
1064, 0.13
1065, 0.28
1066, 0.18
1067, 0.37
1068, 0.44
1069, 0.18
1070, 0.99
1071, 0.38
1072, 0.28
1073, 0.17
1074, 0.23
1075, 0.17
1076, 0.40
1077, 0.20
1078, 0.25
1079, 0.29
1080, 0.19
1081, 0.34
1082, 0.21
1083, 0.55
1084, 0.26
1085, 0.28
1086, 0.12
1087, 0.39
1088, 0.61
1089, 0.38
1090, 0.29
1091, 0.14
1092, 0.15
1093, 0.21
1094, 0.14
1095, 0.32
1096, 0.44
1097, 0.49
1098, 0.15
1099, 0.19
1100, 0.33
1101, 0.26
1102, 0.29
1103, 0.61
1104, 0.49
1105, 0.34
1106, 0.40
1107, 0.13
1108, 0.27
1109, 0.50
1110, 0.61
1111, 0.14
1112, 0.77
1113, 0.21
1114, 0.14
1115, 0.42
1116, 0.60
1117, 0.26
1118, 0.19
1119, 0.43
1120, 0.57
1121, 0.20
1122, 0.25
1123, 0.19
1124, 0.55
1125, 0.27
1126, 0.19
1127, 0.23
1128, 0.20
1129, 0.38
1130, 0.45
1131, 0.35
1132, 0.37
1133, 0.36
1134, 0.62
1135, 0.40
1136, 0.53
1137, 0.14
1138, 0.23
1139, 0.45
1140, 0.34
1141, 0.39
1142, 0.24
1143, 0.25
1144, 0.71
1145, 0.25
1146, 0.21
1147, 0.06
1148, 0.21
1149, 0.56
1150, 0.12
1151, 0.23
1152, 0.31
1153, 0.30
1154, 0.29
1155, 0.28
1156, 0.22
1157, 0.13
1158, 0.55
1159, 0.33
1160, 0.40
1161, 0.12
1162, 0.11
1163, 0.55
1164, 0.18
1165, 0.89
1166, 0.31
1167, 0.20
1168, 0.25
1169, 0.30
1170, 0.18
1171, 0.35
1172, 0.35
1173, 0.79
1174, 0.35
1175, 0.40
1176, 0.81
1177, 0.79
1178, 0.42
1179, 0.19
1180, 0.14
1181, 0.20
1182, 0.09
1183, 0.32
1184, 0.62
1185, 0.52
1186, 0.39
1187, 0.23
1188, 0.40
1189, 0.38
1190, 0.19
1191, 0.26
1192, 0.23
1193, 0.43
1194, 0.50
1195, 0.14
1196, 0.23
1197, 0.16
1198, 0.62
1199, 0.28
1200, 0.35
1201, 0.18
1202, 0.64
1203, 0.63
1204, 0.18
1205, 0.31
1206, 0.43
1207, 0.65
1208, 0.14
1209, 0.85
1210, 0.54
1211, 0.13
1212, 0.34
1213, 0.27
1214, 0.29
1215, 0.23
1216, 0.26
1217, 0.19
1218, 0.31
1219, 0.40
1220, 0.19
1221, 0.17
1222, 0.49
1223, 0.16
1224, 0.16
1225, 0.15
1226, 0.25
1227, 0.30
1228, 0.21
1229, 0.62
1230, 0.37
1231, 0.45
1232, 0.27
1233, 0.53
1234, 0.12
1235, 0.15
1236, 0.21
1237, 0.42
1238, 0.17
1239, 0.87
1240, 0.33
1241, 0.35
1242, 0.85
1243, 0.18
1244, 0.20
1245, 0.26
1246, 0.41
1247, 0.76
1248, 0.50
1249, 0.14
1250, 0.49
1251, 0.29
1252, 0.57
1253, 0.25
1254, 0.21
1255, 0.19
1256, 0.65
1257, 0.14
1258, 0.29
1259, 0.38
1260, 0.19
1261, 0.27
1262, 0.29
1263, 0.20
1264, 0.13
1265, 0.13
1266, 0.48
1267, 0.42
1268, 0.22
1269, 0.12
1270, 0.42
1271, 0.38
1272, 0.18
1273, 0.25
1274, 0.15
1275, 0.18
1276, 0.27
1277, 0.04
1278, 0.80
1279, 0.23
1280, 0.47
1281, 0.15
1282, 0.15
1283, 0.20
1284, 0.17
1285, 0.30
1286, 0.18
1287, 0.29
1288, 0.19
1289, 0.21
1290, 0.22
1291, 0.44
1292, 0.18
1293, 0.66
1294, 0.51
1295, 0.18
1296, 0.24
1297, 0.17
1298, 0.16
1299, 0.37
1300, 0.15
1301, 0.32
1302, 0.51
1303, 0.29
1304, 0.25
1305, 0.44
1306, 0.13
1307, 0.45
1308, 0.14
1309, 0.24
1310, 0.40
1311, 0.31
1312, 0.56
1313, 0.26
1314, 0.17
1315, 0.13
1316, 0.17
1317, 0.19
1318, 0.23
1319, 0.13
1320, 0.24
1321, 0.36
1322, 0.52
1323, 0.17
1324, 0.90
1325, 0.50
1326, 0.15
1327, 0.51
1328, 0.48
1329, 0.21
1330, 0.26
1331, 0.14
1332, 0.20
1333, 0.11
1334, 0.22
1335, 0.12
1336, 0.15
1337, 0.43
1338, 0.19
1339, 0.38
1340, 0.33
1341, 0.87
1342, 0.77
1343, 0.83
1344, 0.47
1345, 0.22
1346, 0.18
1347, 0.59
1348, 0.24
1349, 0.19
1350, 0.12
1351, 0.25
1352, 0.13
1353, 0.34
1354, 0.25
1355, 0.32
1356, 0.29
1357, 0.17
1358, 0.24
1359, 0.18
1360, 0.53
1361, 0.60
1362, 0.24
1363, 0.24
1364, 0.19
1365, 0.76
1366, 0.73
1367, 0.50
1368, 0.16
1369, 0.52
1370, 0.32
1371, 0.37
1372, 0.50
1373, 0.27
1374, 0.22
1375, 0.33
1376, 0.22
1377, 0.12
1378, 0.22
1379, 0.86
1380, 0.13
1381, 0.86
1382, 0.17
1383, 0.48
1384, 0.27
1385, 0.24
1386, 0.37
1387, 0.32
1388, 0.35
1389, 0.43
1390, 0.67
1391, 0.75
1392, 0.29
1393, 0.55
1394, 0.14
1395, 0.12
1396, 0.71
1397, 0.54
1398, 0.13
1399, 0.63
1400, 0.35
1401, 0.21
1402, 0.30
1403, 0.19
1404, 0.90
1405, 0.12
1406, 0.37
1407, 0.53
1408, 0.33
1409, 0.35
1410, 0.41
1411, 0.24
1412, 0.16
1413, 0.15
1414, 0.12
1415, 0.25
1416, 0.19
1417, 0.14
1418, 0.26
1419, 0.27
1420, 0.16
1421, 0.26
1422, 0.39
1423, 0.37
1424, 0.67
1425, 0.23
1426, 0.40
1427, 0.18
1428, 0.12
1429, 0.36
1430, 0.36
1431, 0.17
1432, 0.28
1433, 0.37
1434, 0.26
1435, 0.41
1436, 0.28
1437, 0.36
1438, 0.17
1439, 0.13
1440, 0.44
1441, 0.30
1442, 0.49
1443, 0.16
1444, 0.20
1445, 0.35
1446, 0.22
1447, 0.18
1448, 0.55
1449, 0.19
1450, 0.26
1451, 0.21
1452, 0.16
1453, 0.30
1454, 0.16
1455, 0.13
1456, 0.19
1457, 0.77
1458, 0.70
1459, 0.39
1460, 0.25
1461, 0.25
1462, 0.44
1463, 0.25
1464, 0.90
1465, 0.35
1466, 0.17
1467, 0.13
1468, 0.71
1469, 0.36
1470, 0.44
1471, 0.25
1472, 0.80
1473, 0.52
1474, 0.22
1475, 0.69
1476, 0.18
1477, 0.29
1478, 0.37
1479, 0.39
1480, 0.29
1481, 0.54
1482, 0.48
1483, 0.16
1484, 0.71
1485, 0.17
1486, 0.29
1487, 0.14
1488, 0.62
1489, 0.18
1490, 0.11
1491, 0.63
1492, 0.36
1493, 0.22
1494, 0.58
1495, 0.70
1496, 0.73
1497, 0.13
1498, 0.16
1499, 0.65
1500, 0.73
1501, 0.36
1502, 0.21
1503, 0.85
1504, 0.24
1505, 0.19
1506, 0.15
1507, 0.49
1508, 0.21
1509, 0.29
1510, 0.32
1511, 0.23
1512, 0.17
1513, 0.22
1514, 0.50
1515, 0.20
1516, 0.26
1517, 0.29
1518, 0.35
1519, 0.27
1520, 0.16
1521, 0.55
1522, 0.26
1523, 0.26
1524, 0.23
1525, 0.43
1526, 0.31
1527, 0.24
1528, 0.27
1529, 0.60
1530, 0.62
1531, 0.29
1532, 0.36
1533, 0.19
1534, 0.21
1535, 0.37
1536, 0.11
1537, 0.68
1538, 0.59
1539, 0.58
1540, 0.42
1541, 0.25
1542, 0.22
1543, 0.24
1544, 0.19
1545, 0.57
1546, 0.18
1547, 0.32
1548, 0.28
1549, 0.75
1550, 0.22
1551, 0.21
1552, 0.14
1553, 0.16
1554, 0.46
1555, 0.81
1556, 0.14
1557, 0.53
1558, 0.86
1559, 0.26
1560, 0.33
1561, 0.13
1562, 0.49
1563, 0.39
1564, 0.54
1565, 0.78
1566, 0.22
1567, 0.21
1568, 0.68
1569, 0.13
1570, 0.16
1571, 0.19
1572, 0.18
1573, 0.47
1574, 0.56
1575, 0.21
1576, 0.31
1577, 0.23
1578, 0.34
1579, 0.25
1580, 0.47
1581, 0.22
1582, 0.17
1583, 0.92
1584, 0.30
1585, 0.83
1586, 0.12
1587, 0.34
1588, 0.89
1589, 0.24
1590, 0.55
1591, 0.29
1592, 0.21
1593, 0.31
1594, 0.60
1595, 0.29
1596, 0.12
1597, 0.77
1598, 0.39
1599, 0.24
1600, 0.59
1601, 0.80
1602, 0.27
1603, 0.21
1604, 0.28
1605, 0.19
1606, 0.42
1607, 0.12
1608, 0.14
1609, 0.13
1610, 0.20
1611, 0.25
1612, 0.19
1613, 0.20
1614, 0.14
1615, 0.19
1616, 0.23
1617, 0.48
1618, 0.16
1619, 0.79
1620, 0.38
1621, 0.93
1622, 0.21
1623, 0.14
1624, 0.58
1625, 0.15
1626, 0.20
1627, 0.17
1628, 0.11
1629, 0.26
1630, 0.46
1631, 0.49
1632, 0.74
1633, 0.57
1634, 0.30
1635, 0.65
1636, 0.21
1637, 0.28
1638, 0.16
1639, 0.18
1640, 0.44
1641, 0.13
1642, 0.38
1643, 0.34
1644, 0.53
1645, 0.26
1646, 0.90
1647, 0.66
1648, 0.24
1649, 0.31
1650, 0.26
1651, 0.42
1652, 0.33
1653, 0.15
1654, 0.68
1655, 0.15
1656, 0.19
1657, 0.28
1658, 0.51
1659, 0.15
1660, 0.20
1661, 0.32
1662, 0.36
1663, 0.19
1664, 0.41
1665, 0.28
1666, 0.27
1667, 0.16
1668, 0.34
1669, 0.30
1670, 0.59
1671, 0.24
1672, 0.25
1673, 0.24
1674, 0.43
1675, 0.41
1676, 0.60
1677, 0.32
1678, 0.27
1679, 0.23
1680, 0.69
1681, 0.53
1682, 0.42
1683, 0.34
1684, 0.29
1685, 0.30
1686, 0.72
1687, 0.28
1688, 0.22
1689, 0.26
1690, 0.14
1691, 0.21
1692, 0.80
1693, 0.67
1694, 0.59
1695, 0.26
1696, 0.16
1697, 0.39
1698, 0.71
1699, 0.30
1700, 0.42
1701, 0.28
1702, 0.45
1703, 0.24
1704, 0.60
1705, 0.63
1706, 0.55
1707, 0.14
1708, 0.18
1709, 0.42
1710, 0.50
1711, 0.37
1712, 0.31
1713, 0.45
1714, 0.65
1715, 0.58
1716, 0.60
1717, 0.29
1718, 0.18
1719, 0.23
1720, 0.30
1721, 0.20
1722, 0.11
1723, 0.13
1724, 0.65
1725, 0.27
1726, 0.94
1727, 0.09
1728, 0.62
1729, 0.27
1730, 0.19
1731, 0.10
1732, 0.13
1733, 0.42
1734, 0.14
1735, 0.54
1736, 0.19
1737, 0.21
1738, 0.43
1739, 0.22
1740, 0.18
1741, 0.26
1742, 0.20
1743, 0.49
1744, 0.30
1745, 0.13
1746, 0.57
1747, 0.33
1748, 0.39
1749, 0.34
1750, 0.16
1751, 0.30
1752, 0.18
1753, 0.37
1754, 0.24
1755, 0.29
1756, 0.57
1757, 0.53
1758, 0.14
1759, 0.22
1760, 0.36
1761, 0.28
1762, 0.20
1763, 0.34
1764, 0.22
1765, 0.46
1766, 0.17
1767, 0.59
1768, 0.18
1769, 0.32
1770, 0.25
1771, 0.25
1772, 0.22
1773, 0.37
1774, 0.44
1775, 0.46
1776, 0.60
1777, 0.23
1778, 0.20
1779, 0.41
1780, 0.25
1781, 0.61
1782, 0.41
1783, 0.16
1784, 0.50
1785, 0.22
1786, 0.19
1787, 0.23
1788, 0.46
1789, 0.15
1790, 0.19
1791, 0.36
1792, 0.58
1793, 0.46
1794, 0.15
1795, 0.24
1796, 0.25
1797, 0.69
1798, 0.31
1799, 0.19
1800, 0.12
1801, 0.82
1802, 0.45
1803, 0.09
1804, 0.23
1805, 0.49
1806, 0.16
1807, 0.34
1808, 0.18
1809, 0.37
1810, 0.68
1811, 0.19
1812, 0.42
1813, 0.34
1814, 0.78
1815, 0.29
1816, 0.23
1817, 0.68
1818, 0.43
1819, 0.35
1820, 0.15
1821, 0.51
1822, 0.47
1823, 0.26
1824, 0.11
1825, 0.51
1826, 0.11
1827, 0.32
1828, 0.77
1829, 0.81
1830, 0.26
1831, 0.20
1832, 0.22
1833, 0.50
1834, 0.37
1835, 0.32
1836, 0.53
1837, 0.14
1838, 0.79
1839, 0.72
1840, 0.21
1841, 0.36
1842, 0.31
1843, 0.18
1844, 0.90
1845, 0.70
1846, 0.32
1847, 0.32
1848, 0.15
1849, 0.45
1850, 0.14
1851, 0.16
1852, 0.42
1853, 0.12
1854, 0.23
1855, 0.44
1856, 0.34
1857, 0.12
1858, 0.21
1859, 0.47
1860, 0.25
1861, 0.15
1862, 0.30
1863, 0.24
1864, 0.21
1865, 0.18
1866, 0.45
1867, 0.14
1868, 0.49
1869, 0.88
1870, 0.11
1871, 0.24
1872, 0.36
