ID,Prob1
170, 0.26
171, 0.43
172, 0.19
173, 0.59
174, 0.27
175, 0.33
176, 0.34
177, 0.29
178, 0.63
179, 0.19
180, 0.53
181, 0.49
182, 0.39
183, 0.26
184, 0.55
185, 0.34
186, 0.48
187, 0.57
188, 0.46
189, 0.24
190, 0.72
191, 0.54
192, 0.48
193, 0.31
194, 0.22
195, 0.35
196, 0.29
197, 0.49
198, 0.27
199, 0.21
200, 0.18
201, 0.13
202, 0.68
203, 0.23
204, 0.13
205, 0.22
206, 0.40
207, 0.39
208, 0.29
209, 0.46
210, 0.30
211, 0.38
212, 0.25
213, 0.68
214, 0.40
215, -0.10
216, 0.36
217, 0.27
218, 0.18
219, 0.41
220, 0.24
221, 0.66
222, 0.54
223, 0.43
224, 0.38
225, 0.26
226, 0.41
227, 0.24
228, 0.37
229, 0.30
230, 0.33
231, 0.43
232, 0.25
233, 0.34
234, 0.12
235, 0.34
236, 0.40
237, 0.30
238, 0.57
239, 0.39
240, 0.43
241, 0.27
242, 0.31
243, 0.13
244, 0.35
245, 0.48
246, 0.19
247, 0.54
248, 0.45
249, 0.22
250, 0.41
251, 0.20
252, 0.09
253, 0.19
254, 0.25
255, 0.27
256, 0.31
257, 0.25
258, 0.47
259, 0.26
260, 0.27
261, 0.54
262, 0.29
263, 0.08
264, 0.24
265, 0.37
266, 0.22
267, 0.25
268, 0.23
269, 0.51
270, -0.05
271, 0.17
272, 0.21
273, 0.28
274, 0.25
275, 0.26
276, 0.68
277, 0.71
278, 0.39
279, 0.23
280, 0.24
281, 0.28
282, 0.19
283, 0.31
284, 0.35
285, 0.39
286, 0.41
287, 0.40
288, 0.34
289, 0.29
290, 0.18
291, 0.29
292, 0.26
293, 0.42
294, 0.34
295, 0.22
296, 0.28
297, 0.04
298, 0.24
299, 0.58
300, 0.35
301, 0.39
302, 0.59
303, 0.47
304, 0.34
305, 0.34
306, 0.34
307, 0.31
308, 0.37
309, 0.25
310, 0.32
311, 0.31
312, 0.42
313, 0.23
314, 0.60
315, 0.47
316, 0.24
317, 0.31
318, 0.20
319, 0.44
320, 0.25
321, 0.51
322, 0.34
323, -0.03
324, 0.20
325, 0.35
326, 0.37
327, 0.33
328, 0.22
329, 0.18
330, 0.09
331, 0.53
332, 0.25
333, 0.23
334, 0.23
335, 0.19
336, 0.28
337, 0.85
338, 0.34
339, 0.34
340, 0.58
341, 0.19
342, 0.27
343, 0.06
344, 0.15
345, 0.58
346, 0.56
347, 0.22
348, 0.27
349, 0.27
350, 0.13
351, 0.36
352, 0.20
353, 0.43
354, 0.43
355, 0.33
356, 0.13
357, 0.42
358, 0.21
359, 0.12
360, 0.22
361, 0.26
362, 0.17
363, 0.41
364, 0.28
365, 0.67
366, 0.33
367, 0.38
368, 0.24
369, 0.38
370, 0.27
371, 0.17
372, 0.26
373, 0.16
374, 0.37
375, 0.34
376, 0.41
377, 0.27
378, 0.46
379, 0.23
380, 0.63
381, 0.34
382, 0.41
383, 0.61
384, 0.38
385, 0.24
386, 0.44
387, 0.23
388, 0.20
389, 0.41
390, 0.17
391, 0.26
392, 0.46
393, 0.19
394, 0.29
395, 0.22
396, 0.24
397, 0.35
398, 0.23
399, 0.73
400, 0.38
401, 0.33
402, -0.02
403, 0.23
404, 0.32
405, 0.31
406, 0.45
407, 0.45
408, 0.43
409, 0.28
410, 0.24
411, 0.28
412, 0.43
413, 0.46
414, 0.27
415, 0.33
416, 0.31
417, 0.26
418, 0.29
419, 0.46
420, 0.48
421, 0.26
422, 0.32
423, 0.37
424, 0.19
425, 0.30
426, 0.19
427, 0.23
428, 0.24
429, 0.21
430, 0.42
431, 0.42
432, 0.19
433, 0.23
434, 0.62
435, 0.31
436, 0.31
437, 0.49
438, 0.39
439, 0.30
440, 0.30
441, 0.19
442, 0.58
443, 0.15
444, 0.29
445, 0.16
446, 0.36
447, 0.35
448, 0.68
449, 0.48
450, 0.31
451, 0.45
452, 0.22
453, 0.55
454, 0.32
455, 0.19
456, 0.57
457, 0.43
458, 0.28
459, 0.24
460, 0.58
461, 0.28
462, 0.34
463, 0.18
464, 0.26
465, 0.24
466, 0.23
467, 0.38
468, 0.29
469, 0.34
470, 0.33
471, 0.38
472, 0.28
473, 0.50
474, 0.29
475, 0.17
476, 0.30
477, 0.35
478, 0.20
479, 0.23
480, 0.24
481, 0.32
482, 0.51
483, 0.27
484, 0.21
485, 0.49
486, 0.67
487, 0.62
488, 0.30
489, 0.29
490, 0.35
491, 0.54
492, 0.22
493, 0.17
494, 0.53
495, 0.56
496, 0.77
497, 0.61
498, 0.30
499, 0.42
500, 0.47
501, 0.30
502, 0.36
503, 0.29
504, 0.57
505, 0.19
506, 0.29
507, 0.23
508, 0.26
509, 0.38
510, 0.52
511, 0.24
512, 0.40
513, 0.21
514, 0.45
515, 0.69
516, 0.37
517, 0.36
518, 0.44
519, 0.71
520, 0.59
521, 0.34
522, 0.17
523, 0.40
524, 0.31
525, 0.54
526, 0.33
527, 0.67
528, 0.50
529, 0.29
530, 0.31
531, 0.29
532, 0.36
533, 0.28
534, 0.71
535, 0.46
536, 0.28
537, 0.33
538, 0.32
539, 0.63
540, 0.20
541, 0.26
542, 0.66
543, 0.83
544, 0.17
545, 0.45
546, 0.33
547, 0.20
548, 0.36
549, 0.26
550, 0.66
551, 0.34
552, 0.40
553, 0.22
554, 0.46
555, 0.22
556, 0.32
557, 0.21
558, 0.29
559, 0.17
560, 0.34
561, 0.26
562, 0.24
563, 0.26
564, 0.26
565, 0.27
566, 0.29
567, 0.21
568, 0.28
569, 0.21
570, 0.41
571, 0.31
572, 0.25
573, 0.50
574, 0.19
575, 0.29
576, 0.24
577, 0.33
578, 0.30
579, 0.49
580, 0.53
581, 0.17
582, 0.56
583, 0.33
584, 0.30
585, 0.21
586, 0.50
587, 0.33
588, 0.32
589, 0.54
590, 0.23
591, 0.21
592, 0.50
593, 0.19
594, 0.24
595, 0.36
596, 0.18
597, 0.35
598, 0.23
599, 0.41
600, 0.27
601, 0.33
602, 0.24
603, 0.41
604, 0.33
605, 0.07
606, 0.46
607, 0.30
608, 0.36
609, 0.34
610, 0.27
611, 0.87
612, 0.51
613, 0.35
614, 0.34
615, 0.31
616, 0.42
617, 0.15
618, 0.29
619, 0.29
620, 0.33
621, 0.44
622, 0.33
623, 0.31
624, 0.21
625, 0.47
626, 0.23
627, 0.38
628, 0.52
629, 0.54
630, 0.44
631, 0.32
632, 0.42
633, 0.26
634, 0.33
635, 0.57
636, 0.45
637, 0.29
638, 0.18
639, 0.16
640, 0.34
641, 0.33
642, 0.54
643, 0.40
644, 0.23
645, 0.39
646, 0.27
647, 0.19
648, 0.34
649, 0.35
650, 0.11
651, 0.23
652, 0.54
653, 0.20
654, 0.17
655, 0.46
656, 0.30
657, 0.54
658, 0.42
659, 0.42
660, 0.65
661, 0.37
662, 0.33
663, 0.25
664, 0.64
665, 0.29
666, 0.30
667, 0.31
668, 0.55
669, 0.39
670, 0.21
671, 0.22
672, 0.30
673, 0.21
674, 0.22
675, 0.23
676, 0.27
677, 0.35
678, 0.30
679, 0.12
680, 0.60
681, 0.41
682, 0.20
683, 0.38
684, 0.24
685, 0.20
686, 0.28
687, 0.33
688, 0.34
689, 0.30
690, 0.33
691, 0.34
692, 0.38
693, 0.18
694, 0.29
695, 0.38
696, 0.34
697, 0.16
698, 0.16
699, 0.17
700, 0.43
701, 0.16
702, 0.32
703, 0.39
704, 0.57
705, 0.61
706, 0.12
707, 0.21
708, 0.21
709, 0.26
710, 0.59
711, 0.78
712, 0.34
713, 0.23
714, 0.37
715, 0.30
716, 0.62
717, 0.20
718, 0.33
719, 0.30
720, 0.20
721, 0.66
722, 0.41
723, 0.37
724, 0.22
725, 0.30
726, 0.39
727, 0.73
728, 0.29
729, 0.21
730, 0.22
731, 0.37
732, 0.12
733, 0.26
734, 0.23
735, 0.38
736, 0.30
737, 0.32
738, 0.68
739, 0.38
740, 0.55
741, 0.65
742, 0.23
743, 0.28
744, 0.70
745, 0.52
746, 0.71
747, 0.49
748, 0.33
749, 0.38
750, 0.22
751, 0.63
752, 0.17
753, 0.22
754, 0.31
755, 0.63
756, 0.25
757, 0.50
758, 0.22
759, 0.54
760, 0.22
761, 0.29
762, 0.35
763, 0.18
764, 0.27
765, 0.24
766, 0.18
767, 0.24
768, 0.26
769, 0.29
770, 0.26
771, 0.17
772, 0.23
773, 0.18
774, 0.36
775, 0.16
776, 0.30
777, 0.23
778, 0.31
779, 0.24
780, 0.73
781, 0.15
782, 0.22
783, 0.33
784, 0.63
785, 0.46
786, 0.34
787, 0.21
788, 0.67
789, 0.21
790, 0.24
791, 0.42
792, 0.24
793, 0.06
794, 0.64
795, 0.39
796, 0.28
797, 0.78
798, 0.53
799, 0.16
800, 0.50
801, 0.18
802, 0.34
803, 0.26
804, 0.39
805, 0.71
806, 0.21
807, 0.29
808, 0.27
809, 0.51
810, 0.32
811, 0.58
812, 0.23
813, 0.24
814, 0.59
815, 0.18
816, 0.24
817, 0.56
818, 0.26
819, 0.32
820, 0.23
821, 0.27
822, 0.28
823, 0.27
824, 0.34
825, 0.24
826, 0.58
827, 0.28
828, 0.33
829, 0.38
830, 0.29
831, 0.33
832, 0.27
833, 0.41
834, 0.29
835, 0.41
836, 0.47
837, 0.24
838, 0.36
839, 0.12
840, 0.23
841, 0.22
842, 0.44
843, 0.39
844, 0.47
845, 0.31
846, 0.44
847, 0.55
848, 0.32
849, 0.53
850, 0.29
851, 0.39
852, 0.43
853, 0.54
854, 0.22
855, 0.28
856, 0.39
857, 0.65
858, 0.27
859, 0.44
860, 0.10
861, 0.30
862, 0.22
863, 0.35
864, 0.44
865, 0.37
866, 0.24
867, 0.47
868, 0.22
869, 0.27
870, 0.28
871, 0.30
872, 0.29
873, 0.40
874, 0.27
875, 0.50
876, 0.20
877, 0.19
878, 0.31
879, 0.19
880, 0.16
881, 0.22
882, 0.50
883, 0.33
884, 0.31
885, 0.28
886, 0.32
887, 0.34
888, 0.39
889, 0.48
890, 0.64
891, 0.27
892, 0.40
893, 0.37
894, 0.25
895, 0.22
896, 0.34
897, 0.29
898, 0.21
899, 0.17
900, 0.63
901, 0.61
902, 0.60
903, 0.42
904, 0.63
905, 0.55
906, 0.25
907, 0.55
908, 0.69
909, 0.46
910, 0.50
911, 0.23
912, 0.16
913, 0.34
914, 0.13
915, 0.45
916, 0.30
917, 0.34
918, 0.27
919, 0.17
920, 0.52
921, 0.39
922, 0.25
923, 0.61
924, 0.67
925, 0.16
926, 0.14
927, 0.30
928, 0.61
929, 0.22
930, 0.23
931, 0.31
932, 0.06
933, 0.43
934, 0.15
935, 0.33
936, 0.28
937, 0.32
938, 0.29
939, 0.54
940, 0.24
941, 0.40
942, 0.69
943, 0.07
944, 0.34
945, 0.26
946, 0.57
947, 0.26
948, 0.28
949, 0.43
950, 0.25
951, 0.38
952, 0.29
953, 0.68
954, 0.30
955, 0.38
956, 0.12
957, 0.20
958, 0.34
959, 0.31
960, 0.21
961, 0.51
962, 0.16
963, 0.43
964, 0.26
965, 0.26
966, 0.38
967, 0.33
968, 0.17
969, 0.28
970, 0.36
971, 0.49
972, 0.40
973, 0.37
974, 0.37
975, 0.28
976, 0.23
977, 0.22
978, 0.33
979, 0.23
980, 0.56
981, 0.50
982, 0.36
983, 0.30
984, 0.53
985, 0.25
986, 0.17
987, 0.29
988, 0.15
989, 0.21
990, 0.23
991, 0.22
992, 0.34
993, 0.40
994, 0.18
995, 0.27
996, 0.54
997, 0.27
998, 0.51
999, 0.14
1000, 0.23
1001, 0.74
1002, 0.54
1003, 0.35
1004, 0.55
1005, 0.17
1006, 0.22
1007, 0.56
1008, 0.20
1009, 0.67
1010, 0.14
1011, 0.31
1012, 0.27
1013, 0.64
1014, 0.43
1015, 0.33
1016, 0.63
1017, 0.69
1018, 0.26
1019, 0.21
1020, 0.41
1021, 0.37
1022, 0.24
1023, 0.63
1024, 0.36
1025, 0.49
1026, 0.46
1027, 0.59
1028, 0.64
1029, 0.33
1030, 0.67
1031, 0.36
1032, 0.63
1033, 0.33
1034, 0.31
1035, 0.32
1036, 0.26
1037, 0.21
1038, 0.32
1039, 0.22
1040, 0.25
1041, 0.30
1042, 0.21
1043, 0.18
1044, 0.43
1045, 0.31
1046, 0.50
1047, 0.27
1048, 0.61
1049, 0.60
1050, 0.24
1051, 0.18
1052, 0.44
1053, 0.22
1054, 0.19
1055, 0.32
1056, 0.24
1057, 0.17
1058, 0.22
1059, 0.35
1060, 0.26
1061, 0.36
1062, 0.41
1063, 0.52
1064, 0.22
1065, 0.21
1066, 0.29
1067, 0.25
1068, 0.40
1069, 0.20
1070, 1.05
1071, 0.26
1072, 0.01
1073, 0.26
1074, 0.28
1075, 0.28
1076, 0.34
1077, 0.40
1078, 0.33
1079, 0.32
1080, 0.35
1081, 0.33
1082, 0.31
1083, 0.44
1084, 0.26
1085, 0.40
1086, 0.20
1087, 0.23
1088, 0.38
1089, 0.19
1090, 0.23
1091, 0.14
1092, 0.19
1093, 0.24
1094, 0.24
1095, 0.25
1096, 0.36
1097, 0.41
1098, 0.20
1099, 0.23
1100, 0.48
1101, 0.32
1102, 0.31
1103, 0.44
1104, 0.28
1105, 0.47
1106, 0.35
1107, 0.23
1108, 0.35
1109, 0.42
1110, 0.54
1111, 0.25
1112, 0.59
1113, 0.23
1114, 0.16
1115, 0.35
1116, 0.57
1117, 0.33
1118, 0.15
1119, 0.50
1120, 0.49
1121, 0.27
1122, 0.37
1123, 0.23
1124, 0.35
1125, 0.35
1126, 0.23
1127, 0.30
1128, 0.30
1129, 0.39
1130, 0.45
1131, 0.25
1132, 0.23
1133, 0.48
1134, 0.40
1135, 0.26
1136, 0.54
1137, 0.30
1138, 0.39
1139, 0.43
1140, 0.32
1141, 0.50
1142, 0.32
1143, 0.29
1144, 0.59
1145, 0.32
1146, 0.31
1147, -0.01
1148, 0.31
1149, 0.60
1150, 0.17
1151, 0.19
1152, 0.29
1153, 0.35
1154, 0.43
1155, 0.28
1156, 0.39
1157, 0.21
1158, 0.61
1159, 0.30
1160, 0.38
1161, 0.17
1162, 0.12
1163, 0.54
1164, 0.20
1165, 0.72
1166, 0.30
1167, 0.18
1168, 0.29
1169, 0.28
1170, 0.45
1171, 0.27
1172, 0.51
1173, 0.60
1174, 0.45
1175, 0.37
1176, 0.54
1177, 0.47
1178, 0.34
1179, 0.16
1180, 0.27
1181, 0.29
1182, 0.11
1183, 0.35
1184, 0.29
1185, 0.52
1186, 0.22
1187, 0.28
1188, 0.47
1189, 0.37
1190, 0.26
1191, 0.32
1192, 0.38
1193, 0.48
1194, 0.23
1195, 0.24
1196, 0.21
1197, 0.14
1198, 0.43
1199, 0.30
1200, 0.36
1201, 0.22
1202, 0.59
1203, 0.47
1204, 0.22
1205, 0.32
1206, 0.45
1207, 0.33
1208, 0.24
1209, 0.78
1210, 0.39
1211, 0.23
1212, 0.31
1213, 0.25
1214, 0.22
1215, 0.30
1216, 0.21
1217, 0.23
1218, 0.21
1219, 0.26
1220, 0.23
1221, 0.38
1222, 0.49
1223, 0.23
1224, 0.34
1225, 0.22
1226, 0.28
1227, 0.36
1228, 0.22
1229, 0.59
1230, 0.53
1231, 0.25
1232, 0.25
1233, 0.54
1234, 0.18
1235, 0.28
1236, 0.21
1237, 0.56
1238, 0.25
1239, 0.64
1240, 0.30
1241, 0.06
1242, 0.60
1243, 0.22
1244, 0.29
1245, 0.21
1246, 0.29
1247, 0.33
1248, 0.22
1249, 0.25
1250, 0.39
1251, 0.24
1252, 0.44
1253, 0.28
1254, 0.31
1255, 0.23
1256, 0.62
1257, 0.25
1258, 0.24
1259, 0.26
1260, 0.24
1261, 0.35
1262, 0.34
1263, 0.19
1264, 0.21
1265, 0.20
1266, 0.70
1267, 0.41
1268, 0.27
1269, 0.21
1270, 0.34
1271, 0.37
1272, 0.35
1273, 0.29
1274, 0.34
1275, 0.22
1276, 0.34
1277, -0.21
1278, 0.61
1279, 0.30
1280, 0.52
1281, 0.18
1282, 0.20
1283, 0.27
1284, 0.27
1285, 0.25
1286, 0.30
1287, 0.34
1288, 0.23
1289, 0.21
1290, 0.25
1291, 0.53
1292, 0.21
1293, 0.54
1294, 0.63
1295, 0.29
1296, 0.33
1297, 0.17
1298, 0.23
1299, 0.53
1300, 0.28
1301, 0.23
1302, 0.36
1303, 0.12
1304, 0.27
1305, 0.49
1306, 0.21
1307, 0.34
1308, 0.16
1309, 0.24
1310, 0.26
1311, 0.29
1312, 0.46
1313, 0.30
1314, 0.27
1315, 0.21
1316, 0.25
1317, 0.39
1318, 0.29
1319, 0.12
1320, 0.36
1321, 0.28
1322, 0.23
1323, 0.26
1324, 0.72
1325, 0.56
1326, 0.21
1327, 0.66
1328, 0.41
1329, 0.32
1330, 0.30
1331, 0.25
1332, 0.28
1333, 0.15
1334, 0.27
1335, 0.19
1336, 0.18
1337, 0.38
1338, 0.26
1339, 0.29
1340, 0.28
1341, 0.54
1342, 0.26
1343, 0.65
1344, 0.23
1345, 0.27
1346, 0.29
1347, 0.57
1348, 0.32
1349, 0.14
1350, 0.18
1351, 0.27
1352, 0.27
1353, 0.23
1354, 0.23
1355, 0.26
1356, 0.33
1357, 0.28
1358, 0.25
1359, 0.22
1360, 0.37
1361, 0.31
1362, 0.15
1363, 0.32
1364, 0.23
1365, 0.58
1366, 0.23
1367, 0.56
1368, 0.31
1369, 0.41
1370, 0.26
1371, 0.32
1372, 0.23
1373, 0.44
1374, 0.25
1375, 0.39
1376, 0.19
1377, 0.20
1378, 0.35
1379, 0.63
1380, 0.20
1381, 0.57
1382, 0.26
1383, 0.44
1384, 0.25
1385, 0.23
1386, 0.38
1387, 0.33
1388, 0.29
1389, 0.42
1390, 0.61
1391, 0.72
1392, 0.33
1393, 0.44
1394, 0.25
1395, 0.18
1396, 0.54
1397, 0.40
1398, 0.17
1399, 0.32
1400, 0.35
1401, 0.46
1402, 0.31
1403, 0.33
1404, 0.73
1405, 0.21
1406, 0.43
1407, 0.56
1408, 0.39
1409, 0.25
1410, 0.50
1411, 0.43
1412, 0.34
1413, 0.18
1414, 0.18
1415, 0.26
1416, 0.36
1417, 0.27
1418, 0.22
1419, 0.46
1420, 0.22
1421, 0.37
1422, 0.56
1423, 0.35
1424, 0.60
1425, 0.21
1426, 0.26
1427, 0.31
1428, 0.06
1429, 0.41
1430, 0.38
1431, 0.26
1432, 0.29
1433, 0.24
1434, 0.23
1435, 0.50
1436, 0.38
1437, 0.40
1438, 0.27
1439, 0.22
1440, 0.43
1441, 0.41
1442, 0.09
1443, 0.31
1444, 0.29
1445, 0.46
1446, 0.27
1447, 0.30
1448, 0.43
1449, 0.26
1450, 0.20
1451, 0.23
1452, 0.22
1453, 0.39
1454, 0.23
1455, 0.20
1456, 0.23
1457, 0.61
1458, 0.53
1459, 0.30
1460, 0.38
1461, 0.27
1462, 0.21
1463, 0.36
1464, 0.73
1465, 0.05
1466, 0.28
1467, 0.23
1468, 0.55
1469, 0.51
1470, 0.30
1471, 0.52
1472, 0.48
1473, 0.52
1474, 0.36
1475, 0.58
1476, 0.22
1477, 0.33
1478, 0.44
1479, 0.23
1480, 0.23
1481, 0.41
1482, 0.20
1483, 0.23
1484, 0.28
1485, 0.26
1486, 0.33
1487, 0.25
1488, 0.28
1489, 0.29
1490, 0.13
1491, 0.43
1492, 0.39
1493, 0.27
1494, 0.26
1495, 0.69
1496, 0.53
1497, 0.22
1498, 0.22
1499, 0.50
1500, 0.53
1501, 0.21
1502, 0.33
1503, 0.73
1504, 0.32
1505, 0.25
1506, 0.19
1507, 0.29
1508, 0.31
1509, 0.23
1510, 0.33
1511, 0.39
1512, 0.29
1513, 0.18
1514, 0.42
1515, 0.30
1516, 0.20
1517, 0.33
1518, 0.28
1519, 0.04
1520, 0.34
1521, 0.23
1522, 0.13
1523, 0.22
1524, 0.42
1525, 0.36
1526, 0.42
1527, 0.34
1528, 0.17
1529, 0.31
1530, 0.60
1531, 0.48
1532, 0.43
1533, 0.26
1534, 0.23
1535, 0.54
1536, 0.14
1537, 0.51
1538, 0.58
1539, 0.74
1540, 0.32
1541, 0.38
1542, 0.25
1543, 0.35
1544, 0.34
1545, 0.45
1546, 0.19
1547, 0.26
1548, 0.42
1549, 0.85
1550, 0.38
1551, 0.32
1552, 0.27
1553, 0.24
1554, 0.49
1555, 0.64
1556, 0.24
1557, 0.45
1558, 0.66
1559, 0.22
1560, 0.40
1561, 0.23
1562, 0.30
1563, 0.44
1564, 0.53
1565, 0.74
1566, 0.18
1567, 0.23
1568, 0.61
1569, 0.21
1570, 0.22
1571, 0.49
1572, 0.21
1573, 0.34
1574, 0.46
1575, 0.34
1576, 0.31
1577, 0.31
1578, 0.31
1579, 0.26
1580, 0.31
1581, 0.15
1582, 0.27
1583, 0.78
1584, 0.26
1585, 0.71
1586, 0.19
1587, 0.21
1588, 0.77
1589, 0.32
1590, 0.44
1591, 0.33
1592, 0.33
1593, 0.30
1594, 0.26
1595, 0.34
1596, 0.17
1597, 0.59
1598, 0.31
1599, 0.39
1600, 0.58
1601, 0.53
1602, 0.25
1603, 0.33
1604, 0.30
1605, 0.25
1606, 0.43
1607, 0.19
1608, 0.25
1609, 0.21
1610, 0.30
1611, 0.29
1612, 0.33
1613, 0.18
1614, 0.27
1615, 0.29
1616, 0.29
1617, 0.61
1618, 0.33
1619, 0.66
1620, 0.27
1621, 0.82
1622, 0.32
1623, 0.17
1624, 0.53
1625, 0.20
1626, 0.27
1627, 0.15
1628, 0.16
1629, 0.33
1630, 0.29
1631, 0.51
1632, 0.64
1633, 0.31
1634, 0.26
1635, 0.65
1636, 0.21
1637, 0.19
1638, 0.23
1639, 0.20
1640, 0.41
1641, 0.21
1642, 0.48
1643, 0.22
1644, 0.44
1645, 0.42
1646, 0.73
1647, 0.70
1648, 0.42
1649, 0.30
1650, 0.30
1651, 0.38
1652, 0.37
1653, 0.21
1654, 0.51
1655, 0.21
1656, 0.25
1657, 0.21
1658, 0.37
1659, 0.33
1660, 0.30
1661, 0.36
1662, 0.30
1663, 0.24
1664, 0.20
1665, 0.19
1666, 0.27
1667, 0.23
1668, 0.41
1669, 0.52
1670, 0.50
1671, 0.28
1672, 0.29
1673, 0.45
1674, 0.42
1675, 0.19
1676, 0.55
1677, 0.56
1678, 0.34
1679, 0.29
1680, 0.57
1681, 0.35
1682, 0.33
1683, 0.34
1684, 0.33
1685, 0.42
1686, 0.58
1687, 0.29
1688, 0.25
1689, 0.31
1690, 0.26
1691, 0.11
1692, 0.53
1693, 0.70
1694, 0.57
1695, 0.31
1696, 0.33
1697, 0.83
1698, 0.53
1699, 0.27
1700, 0.52
1701, 0.29
1702, 0.55
1703, 0.34
1704, 0.51
1705, 0.32
1706, 0.53
1707, 0.24
1708, 0.32
1709, 0.24
1710, 0.43
1711, 0.34
1712, 0.29
1713, 0.36
1714, 0.50
1715, 0.39
1716, 0.43
1717, 0.44
1718, 0.29
1719, 0.34
1720, 0.28
1721, 0.30
1722, -0.05
1723, 0.23
1724, 0.65
1725, 0.30
1726, 0.87
1727, 0.09
1728, 0.19
1729, 0.45
1730, 0.27
1731, 0.15
1732, 0.21
1733, 0.58
1734, 0.10
1735, 0.18
1736, 0.43
1737, 0.14
1738, 0.56
1739, 0.25
1740, 0.22
1741, 0.32
1742, 0.39
1743, 0.50
1744, 0.48
1745, 0.20
1746, 0.34
1747, 0.30
1748, 0.21
1749, 0.22
1750, 0.14
1751, 0.48
1752, 0.19
1753, 0.38
1754, 0.25
1755, 0.38
1756, 0.32
1757, 0.49
1758, 0.29
1759, 0.17
1760, 0.50
1761, 0.38
1762, 0.29
1763, 0.34
1764, 0.35
1765, 0.37
1766, 0.29
1767, 0.31
1768, 0.04
1769, 0.36
1770, 0.31
1771, 0.16
1772, 0.26
1773, 0.63
1774, 0.40
1775, 0.29
1776, 0.51
1777, 0.31
1778, 0.33
1779, 0.62
1780, 0.37
1781, 0.46
1782, 0.20
1783, 0.14
1784, 0.47
1785, 0.27
1786, 0.24
1787, 0.20
1788, 0.18
1789, 0.30
1790, 0.23
1791, 0.30
1792, 0.78
1793, 0.28
1794, 0.24
1795, 0.37
1796, 0.17
1797, 0.67
1798, 0.42
1799, 0.36
1800, 0.19
1801, 0.68
1802, 0.35
1803, 0.11
1804, 0.31
1805, 0.30
1806, 0.34
1807, 0.31
1808, 0.46
1809, 0.23
1810, 0.37
1811, 0.25
1812, 0.41
1813, 0.31
1814, 0.62
1815, 0.31
1816, 0.20
1817, 0.23
1818, 0.36
1819, 0.26
1820, 0.29
1821, 0.37
1822, 0.32
1823, 0.32
1824, 0.12
1825, 0.60
1826, -0.01
1827, 0.23
1828, 0.61
1829, 0.73
1830, 0.13
1831, 0.18
1832, 0.25
1833, 0.23
1834, 0.22
1835, 0.24
1836, 0.34
1837, 0.27
1838, 0.46
1839, 0.49
1840, 0.31
1841, 0.41
1842, 0.31
1843, 0.22
1844, 0.72
1845, 0.72
1846, 0.35
1847, 0.23
1848, 0.23
1849, 0.49
1850, 0.25
1851, 0.23
1852, 0.43
1853, 0.13
1854, 0.29
1855, 0.32
1856, 0.27
1857, 0.18
1858, 0.31
1859, 0.34
1860, 0.37
1861, 0.18
1862, 0.36
1863, 0.43
1864, 0.33
1865, 0.19
1866, 0.24
1867, 0.20
1868, 0.55
1869, 0.72
1870, 0.19
1871, 0.27
1872, 0.30
