ID,Prob1
158, 0.19
159, 0.41
160, 0.32
161, 0.27
162, 0.33
163, 0.29
164, 0.10
165, 0.13
166, 0.23
167, 0.38
168, 0.47
169, 0.19
170, 0.27
171, 0.44
172, 0.20
173, 0.58
174, 0.27
175, 0.33
176, 0.33
177, 0.29
178, 0.64
179, 0.19
180, 0.53
181, 0.48
182, 0.38
183, 0.26
184, 0.56
185, 0.34
186, 0.49
187, 0.57
188, 0.45
189, 0.24
190, 0.72
191, 0.52
192, 0.52
193, 0.31
194, 0.23
195, 0.35
196, 0.29
197, 0.48
198, 0.26
199, 0.22
200, 0.18
201, 0.15
202, 0.67
203, 0.23
204, 0.10
205, 0.23
206, 0.40
207, 0.40
208, 0.28
209, 0.47
210, 0.29
211, 0.40
212, 0.25
213, 0.66
214, 0.38
215, -0.12
216, 0.37
217, 0.26
218, 0.19
219, 0.41
220, 0.25
221, 0.65
222, 0.53
223, 0.44
224, 0.38
225, 0.25
226, 0.43
227, 0.24
228, 0.37
229, 0.30
230, 0.34
231, 0.44
232, 0.25
233, 0.34
234, 0.14
235, 0.36
236, 0.40
237, 0.30
238, 0.58
239, 0.38
240, 0.43
241, 0.27
242, 0.31
243, 0.14
244, 0.36
245, 0.48
246, 0.20
247, 0.54
248, 0.45
249, 0.21
250, 0.40
251, 0.19
252, 0.08
253, 0.20
254, 0.25
255, 0.26
256, 0.30
257, 0.25
258, 0.47
259, 0.25
260, 0.26
261, 0.53
262, 0.29
263, 0.07
264, 0.24
265, 0.36
266, 0.21
267, 0.26
268, 0.22
269, 0.51
270, -0.04
271, 0.19
272, 0.21
273, 0.29
274, 0.26
275, 0.28
276, 0.68
277, 0.69
278, 0.41
279, 0.23
280, 0.24
281, 0.27
282, 0.19
283, 0.31
284, 0.35
285, 0.39
286, 0.40
287, 0.40
288, 0.35
289, 0.29
290, 0.16
291, 0.30
292, 0.26
293, 0.42
294, 0.34
295, 0.21
296, 0.28
297, 0.04
298, 0.25
299, 0.58
300, 0.36
301, 0.39
302, 0.60
303, 0.47
304, 0.35
305, 0.34
306, 0.35
307, 0.32
308, 0.36
309, 0.25
310, 0.31
311, 0.32
312, 0.42
313, 0.24
314, 0.61
315, 0.46
316, 0.26
317, 0.32
318, 0.21
319, 0.43
320, 0.25
321, 0.51
322, 0.34
323, -0.04
324, 0.21
325, 0.36
326, 0.39
327, 0.34
328, 0.21
329, 0.17
330, 0.10
331, 0.53
332, 0.25
333, 0.23
334, 0.22
335, 0.19
336, 0.27
337, 0.84
338, 0.34
339, 0.35
340, 0.58
341, 0.19
342, 0.27
343, 0.05
344, 0.15
345, 0.59
346, 0.57
347, 0.22
348, 0.28
349, 0.24
350, 0.15
351, 0.36
352, 0.20
353, 0.43
354, 0.42
355, 0.33
356, 0.13
357, 0.41
358, 0.21
359, 0.14
360, 0.22
361, 0.26
362, 0.17
363, 0.42
364, 0.28
365, 0.68
366, 0.32
367, 0.41
368, 0.24
369, 0.39
370, 0.27
371, 0.17
372, 0.25
373, 0.16
374, 0.38
375, 0.35
376, 0.41
377, 0.28
378, 0.46
379, 0.24
380, 0.63
381, 0.34
382, 0.41
383, 0.60
384, 0.37
385, 0.26
386, 0.44
387, 0.24
388, 0.20
389, 0.43
390, 0.17
391, 0.26
392, 0.46
393, 0.19
394, 0.30
395, 0.21
396, 0.22
397, 0.36
398, 0.23
399, 0.73
400, 0.38
401, 0.32
402, -0.00
403, 0.24
404, 0.32
405, 0.30
406, 0.45
407, 0.45
408, 0.42
409, 0.28
410, 0.24
411, 0.27
412, 0.43
413, 0.44
414, 0.27
415, 0.33
416, 0.31
417, 0.27
418, 0.30
419, 0.46
420, 0.48
421, 0.26
422, 0.31
423, 0.39
424, 0.19
425, 0.31
426, 0.20
427, 0.23
428, 0.24
429, 0.18
430, 0.41
431, 0.40
432, 0.19
433, 0.22
434, 0.63
435, 0.30
436, 0.32
437, 0.50
438, 0.38
439, 0.31
440, 0.29
441, 0.19
442, 0.59
443, 0.15
444, 0.29
445, 0.14
446, 0.36
447, 0.35
448, 0.68
449, 0.47
450, 0.29
451, 0.44
452, 0.21
453, 0.55
454, 0.33
455, 0.19
456, 0.57
457, 0.42
458, 0.28
459, 0.24
460, 0.57
461, 0.29
462, 0.35
463, 0.19
464, 0.26
465, 0.25
466, 0.24
467, 0.38
468, 0.29
469, 0.34
470, 0.33
471, 0.39
472, 0.28
473, 0.53
474, 0.29
475, 0.18
476, 0.31
477, 0.36
478, 0.21
479, 0.23
480, 0.25
481, 0.32
482, 0.51
483, 0.28
484, 0.21
485, 0.43
486, 0.66
487, 0.62
488, 0.29
489, 0.29
490, 0.35
491, 0.54
492, 0.22
493, 0.16
494, 0.53
495, 0.54
496, 0.78
497, 0.61
498, 0.31
499, 0.43
500, 0.48
501, 0.31
502, 0.39
503, 0.30
504, 0.58
505, 0.19
506, 0.29
507, 0.24
508, 0.25
509, 0.37
510, 0.52
511, 0.23
512, 0.40
513, 0.21
514, 0.46
515, 0.68
516, 0.37
517, 0.36
518, 0.45
519, 0.72
520, 0.58
521, 0.34
522, 0.17
523, 0.40
524, 0.32
525, 0.54
526, 0.34
527, 0.65
528, 0.51
529, 0.28
530, 0.30
531, 0.30
532, 0.37
533, 0.28
534, 0.69
535, 0.46
536, 0.29
537, 0.34
538, 0.33
539, 0.62
540, 0.20
541, 0.26
542, 0.68
543, 0.88
544, 0.17
545, 0.46
546, 0.33
547, 0.20
548, 0.36
549, 0.26
550, 0.66
551, 0.35
552, 0.40
553, 0.22
554, 0.46
555, 0.22
556, 0.33
557, 0.22
558, 0.30
559, 0.16
560, 0.33
561, 0.26
562, 0.24
563, 0.26
564, 0.26
565, 0.27
566, 0.30
567, 0.23
568, 0.28
569, 0.21
570, 0.41
571, 0.32
572, 0.25
573, 0.51
574, 0.19
575, 0.30
576, 0.24
577, 0.33
578, 0.30
579, 0.49
580, 0.54
581, 0.17
582, 0.57
583, 0.33
584, 0.30
585, 0.20
586, 0.50
587, 0.39
588, 0.33
589, 0.53
590, 0.24
591, 0.21
592, 0.51
593, 0.19
594, 0.23
595, 0.36
596, 0.18
597, 0.35
598, 0.23
599, 0.41
600, 0.28
601, 0.34
602, 0.24
603, 0.40
604, 0.30
605, 0.08
606, 0.46
607, 0.33
608, 0.37
609, 0.33
610, 0.29
611, 0.87
612, 0.52
613, 0.35
614, 0.35
615, 0.32
616, 0.40
617, 0.15
618, 0.29
619, 0.28
620, 0.32
621, 0.43
622, 0.33
623, 0.31
624, 0.23
625, 0.46
626, 0.23
627, 0.38
628, 0.52
629, 0.54
630, 0.43
631, 0.31
632, 0.42
633, 0.25
634, 0.32
635, 0.56
636, 0.46
637, 0.29
638, 0.19
639, 0.16
640, 0.32
641, 0.34
642, 0.53
643, 0.41
644, 0.23
645, 0.40
646, 0.27
647, 0.19
648, 0.33
649, 0.35
650, 0.11
651, 0.23
652, 0.52
653, 0.20
654, 0.17
655, 0.45
656, 0.31
657, 0.55
658, 0.42
659, 0.41
660, 0.65
661, 0.37
662, 0.32
663, 0.25
664, 0.65
665, 0.28
666, 0.30
667, 0.33
668, 0.55
669, 0.39
670, 0.23
671, 0.24
672, 0.31
673, 0.20
674, 0.22
675, 0.24
676, 0.27
677, 0.35
678, 0.30
679, 0.13
680, 0.60
681, 0.41
682, 0.21
683, 0.38
684, 0.25
685, 0.21
686, 0.28
687, 0.31
688, 0.37
689, 0.29
690, 0.32
691, 0.34
692, 0.38
693, 0.18
694, 0.29
695, 0.38
696, 0.34
697, 0.17
698, 0.17
699, 0.17
700, 0.45
701, 0.16
702, 0.32
703, 0.39
704, 0.56
705, 0.63
706, 0.13
707, 0.21
708, 0.20
709, 0.27
710, 0.57
711, 0.77
712, 0.35
713, 0.23
714, 0.37
715, 0.29
716, 0.62
717, 0.22
718, 0.33
719, 0.29
720, 0.20
721, 0.65
722, 0.42
723, 0.37
724, 0.21
725, 0.28
726, 0.39
727, 0.74
728, 0.28
729, 0.22
730, 0.22
731, 0.37
732, 0.13
733, 0.26
734, 0.22
735, 0.38
736, 0.33
737, 0.32
738, 0.67
739, 0.38
740, 0.56
741, 0.67
742, 0.23
743, 0.28
744, 0.71
745, 0.53
746, 0.71
747, 0.50
748, 0.34
749, 0.38
750, 0.22
751, 0.64
752, 0.17
753, 0.23
754, 0.31
755, 0.62
756, 0.26
757, 0.51
758, 0.23
759, 0.54
760, 0.21
761, 0.28
762, 0.37
763, 0.18
764, 0.27
765, 0.24
766, 0.18
767, 0.25
768, 0.25
769, 0.30
770, 0.26
771, 0.17
772, 0.24
773, 0.18
774, 0.36
775, 0.16
776, 0.30
777, 0.23
778, 0.31
779, 0.23
780, 0.73
781, 0.17
782, 0.23
783, 0.32
784, 0.62
785, 0.46
786, 0.35
787, 0.22
788, 0.68
789, 0.22
790, 0.23
791, 0.42
792, 0.24
793, 0.05
794, 0.67
795, 0.39
796, 0.27
797, 0.77
798, 0.55
799, 0.19
800, 0.48
801, 0.18
802, 0.34
803, 0.26
804, 0.40
805, 0.72
806, 0.21
807, 0.29
808, 0.27
809, 0.53
810, 0.33
811, 0.59
812, 0.24
813, 0.23
814, 0.59
815, 0.20
816, 0.24
817, 0.57
818, 0.27
819, 0.33
820, 0.23
821, 0.28
822, 0.28
823, 0.27
824, 0.34
825, 0.25
826, 0.58
827, 0.28
828, 0.33
829, 0.38
830, 0.29
831, 0.35
832, 0.27
833, 0.42
834, 0.29
835, 0.42
836, 0.48
837, 0.24
838, 0.36
839, 0.14
840, 0.22
841, 0.22
842, 0.45
843, 0.39
844, 0.47
845, 0.31
846, 0.43
847, 0.56
848, 0.32
849, 0.53
850, 0.29
851, 0.39
852, 0.44
853, 0.53
854, 0.22
855, 0.28
856, 0.39
857, 0.63
858, 0.26
859, 0.48
860, 0.08
861, 0.29
862, 0.23
863, 0.35
864, 0.45
865, 0.38
866, 0.26
867, 0.46
868, 0.23
869, 0.26
870, 0.27
871, 0.30
872, 0.30
873, 0.40
874, 0.27
875, 0.50
876, 0.21
877, 0.19
878, 0.33
879, 0.18
880, 0.16
881, 0.22
882, 0.47
883, 0.35
884, 0.30
885, 0.28
886, 0.33
887, 0.34
888, 0.41
889, 0.48
890, 0.63
891, 0.27
892, 0.39
893, 0.38
894, 0.25
895, 0.22
896, 0.34
897, 0.29
898, 0.21
899, 0.17
900, 0.65
901, 0.63
902, 0.61
903, 0.47
904, 0.65
905, 0.54
906, 0.25
907, 0.53
908, 0.70
909, 0.46
910, 0.50
911, 0.24
912, 0.17
913, 0.35
914, 0.15
915, 0.44
916, 0.31
917, 0.36
918, 0.27
919, 0.16
920, 0.53
921, 0.39
922, 0.23
923, 0.61
924, 0.68
925, 0.18
926, 0.14
927, 0.31
928, 0.64
929, 0.22
930, 0.24
931, 0.32
932, 0.07
933, 0.43
934, 0.16
935, 0.33
936, 0.26
937, 0.31
938, 0.28
939, 0.54
940, 0.24
941, 0.42
942, 0.68
943, 0.04
944, 0.34
945, 0.27
946, 0.57
947, 0.26
948, 0.28
949, 0.43
950, 0.26
951, 0.38
952, 0.28
953, 0.67
954, 0.30
955, 0.37
956, 0.12
957, 0.20
958, 0.37
959, 0.31
960, 0.21
961, 0.53
962, 0.16
963, 0.43
964, 0.27
965, 0.25
966, 0.37
967, 0.33
968, 0.17
969, 0.28
970, 0.36
971, 0.49
972, 0.40
973, 0.37
974, 0.38
975, 0.28
976, 0.23
977, 0.23
978, 0.34
979, 0.23
980, 0.57
981, 0.47
982, 0.36
983, 0.30
984, 0.53
985, 0.25
986, 0.16
987, 0.29
988, 0.16
989, 0.19
990, 0.24
991, 0.21
992, 0.34
993, 0.40
994, 0.19
995, 0.27
996, 0.55
997, 0.29
998, 0.51
999, 0.15
1000, 0.23
1001, 0.73
1002, 0.54
1003, 0.35
1004, 0.54
1005, 0.17
1006, 0.23
1007, 0.59
1008, 0.20
1009, 0.65
1010, 0.14
1011, 0.30
1012, 0.26
1013, 0.64
1014, 0.42
1015, 0.33
1016, 0.61
1017, 0.69
1018, 0.27
1019, 0.21
1020, 0.40
1021, 0.36
1022, 0.23
1023, 0.64
1024, 0.35
1025, 0.49
1026, 0.48
1027, 0.59
1028, 0.64
1029, 0.32
1030, 0.64
1031, 0.35
1032, 0.64
1033, 0.33
1034, 0.31
1035, 0.31
1036, 0.26
1037, 0.21
1038, 0.33
1039, 0.22
1040, 0.25
1041, 0.30
1042, 0.21
1043, 0.18
1044, 0.43
1045, 0.31
1046, 0.51
1047, 0.27
1048, 0.62
1049, 0.60
1050, 0.26
1051, 0.19
1052, 0.43
1053, 0.22
1054, 0.19
1055, 0.33
1056, 0.24
1057, 0.19
1058, 0.22
1059, 0.33
1060, 0.25
1061, 0.33
1062, 0.42
1063, 0.52
1064, 0.21
1065, 0.21
1066, 0.30
1067, 0.22
1068, 0.40
1069, 0.20
1070, 1.03
1071, 0.25
1072, -0.04
1073, 0.28
1074, 0.29
1075, 0.28
1076, 0.34
1077, 0.41
1078, 0.32
1079, 0.33
1080, 0.35
1081, 0.32
1082, 0.31
1083, 0.41
1084, 0.25
1085, 0.40
1086, 0.21
1087, 0.23
1088, 0.38
1089, 0.19
1090, 0.24
1091, 0.14
1092, 0.18
1093, 0.24
1094, 0.25
1095, 0.25
1096, 0.37
1097, 0.41
1098, 0.20
1099, 0.24
1100, 0.46
1101, 0.32
1102, 0.31
1103, 0.44
1104, 0.29
1105, 0.47
1106, 0.35
1107, 0.24
1108, 0.35
1109, 0.43
1110, 0.53
1111, 0.25
1112, 0.60
1113, 0.23
1114, 0.16
1115, 0.34
1116, 0.61
1117, 0.30
1118, 0.16
1119, 0.50
1120, 0.49
1121, 0.28
1122, 0.36
1123, 0.24
1124, 0.34
1125, 0.35
1126, 0.23
1127, 0.30
1128, 0.30
1129, 0.40
1130, 0.46
1131, 0.24
1132, 0.23
1133, 0.48
1134, 0.40
1135, 0.26
1136, 0.54
1137, 0.31
1138, 0.37
1139, 0.47
1140, 0.31
1141, 0.50
1142, 0.32
1143, 0.30
1144, 0.59
1145, 0.31
1146, 0.31
1147, -0.02
1148, 0.30
1149, 0.60
1150, 0.18
1151, 0.19
1152, 0.29
1153, 0.36
1154, 0.43
1155, 0.29
1156, 0.39
1157, 0.22
1158, 0.60
1159, 0.31
1160, 0.38
1161, 0.18
1162, 0.13
1163, 0.53
1164, 0.20
1165, 0.71
1166, 0.30
1167, 0.18
1168, 0.29
1169, 0.29
1170, 0.45
1171, 0.28
1172, 0.51
1173, 0.61
1174, 0.46
1175, 0.37
1176, 0.55
1177, 0.47
1178, 0.34
1179, 0.17
1180, 0.27
1181, 0.30
1182, 0.13
1183, 0.36
1184, 0.28
1185, 0.52
1186, 0.22
1187, 0.28
1188, 0.47
1189, 0.37
1190, 0.26
1191, 0.32
1192, 0.38
1193, 0.50
1194, 0.24
1195, 0.23
1196, 0.21
1197, 0.14
1198, 0.44
1199, 0.33
1200, 0.39
1201, 0.22
1202, 0.60
1203, 0.47
1204, 0.24
1205, 0.33
1206, 0.45
1207, 0.33
1208, 0.24
1209, 0.75
1210, 0.39
1211, 0.24
1212, 0.31
1213, 0.25
1214, 0.22
1215, 0.32
1216, 0.21
1217, 0.24
1218, 0.21
1219, 0.26
1220, 0.23
1221, 0.38
1222, 0.50
1223, 0.23
1224, 0.34
1225, 0.23
1226, 0.29
1227, 0.36
1228, 0.22
1229, 0.60
1230, 0.52
1231, 0.26
1232, 0.25
1233, 0.55
1234, 0.18
1235, 0.28
1236, 0.24
1237, 0.54
1238, 0.25
1239, 0.65
1240, 0.29
1241, 0.05
1242, 0.61
1243, 0.22
1244, 0.28
1245, 0.21
1246, 0.30
1247, 0.33
1248, 0.23
1249, 0.25
1250, 0.39
1251, 0.24
1252, 0.44
1253, 0.29
1254, 0.33
1255, 0.23
1256, 0.64
1257, 0.25
1258, 0.24
1259, 0.26
1260, 0.25
1261, 0.35
1262, 0.35
1263, 0.19
1264, 0.22
1265, 0.18
1266, 0.70
1267, 0.40
1268, 0.27
1269, 0.22
1270, 0.35
1271, 0.37
1272, 0.35
1273, 0.28
1274, 0.33
1275, 0.20
1276, 0.35
1277, -0.27
1278, 0.61
1279, 0.30
1280, 0.52
1281, 0.18
1282, 0.19
1283, 0.27
1284, 0.28
1285, 0.25
1286, 0.30
1287, 0.34
1288, 0.23
1289, 0.21
1290, 0.25
1291, 0.53
1292, 0.22
1293, 0.52
1294, 0.66
1295, 0.30
1296, 0.33
1297, 0.18
1298, 0.23
1299, 0.55
1300, 0.27
1301, 0.25
1302, 0.36
1303, 0.13
1304, 0.26
1305, 0.50
1306, 0.20
1307, 0.35
1308, 0.17
1309, 0.24
1310, 0.26
1311, 0.29
1312, 0.46
1313, 0.30
1314, 0.27
1315, 0.22
1316, 0.25
1317, 0.40
1318, 0.25
1319, 0.11
1320, 0.36
1321, 0.28
1322, 0.24
1323, 0.26
1324, 0.72
1325, 0.57
1326, 0.22
1327, 0.63
1328, 0.39
1329, 0.34
1330, 0.29
1331, 0.25
1332, 0.29
1333, 0.16
1334, 0.25
1335, 0.19
1336, 0.19
1337, 0.37
1338, 0.25
1339, 0.32
1340, 0.27
1341, 0.55
1342, 0.26
1343, 0.63
1344, 0.22
1345, 0.25
1346, 0.28
1347, 0.58
1348, 0.32
1349, 0.17
1350, 0.19
1351, 0.27
1352, 0.27
1353, 0.24
1354, 0.23
1355, 0.26
1356, 0.31
1357, 0.29
1358, 0.24
1359, 0.22
1360, 0.38
1361, 0.31
1362, 0.15
1363, 0.32
1364, 0.23
1365, 0.58
1366, 0.23
1367, 0.55
1368, 0.32
1369, 0.41
1370, 0.26
1371, 0.32
1372, 0.24
1373, 0.44
1374, 0.24
1375, 0.39
1376, 0.18
1377, 0.18
1378, 0.37
1379, 0.62
1380, 0.21
1381, 0.57
1382, 0.25
1383, 0.45
1384, 0.24
1385, 0.23
1386, 0.39
1387, 0.32
1388, 0.28
1389, 0.43
1390, 0.62
1391, 0.72
1392, 0.33
1393, 0.44
1394, 0.25
1395, 0.19
1396, 0.53
1397, 0.41
1398, 0.18
1399, 0.32
1400, 0.36
1401, 0.47
1402, 0.31
1403, 0.33
1404, 0.74
1405, 0.22
1406, 0.46
1407, 0.54
1408, 0.38
1409, 0.20
1410, 0.51
1411, 0.44
1412, 0.34
1413, 0.18
1414, 0.20
1415, 0.27
1416, 0.36
1417, 0.27
1418, 0.22
1419, 0.45
1420, 0.22
1421, 0.38
1422, 0.55
1423, 0.37
1424, 0.61
1425, 0.22
1426, 0.26
1427, 0.31
1428, 0.06
1429, 0.41
1430, 0.39
1431, 0.24
1432, 0.29
1433, 0.24
1434, 0.23
1435, 0.50
1436, 0.39
1437, 0.40
1438, 0.27
1439, 0.23
1440, 0.44
1441, 0.41
1442, 0.11
1443, 0.32
1444, 0.29
1445, 0.46
1446, 0.28
1447, 0.31
1448, 0.43
1449, 0.26
1450, 0.21
1451, 0.24
1452, 0.22
1453, 0.39
1454, 0.24
1455, 0.20
1456, 0.17
1457, 0.58
1458, 0.54
1459, 0.30
1460, 0.40
1461, 0.28
1462, 0.23
1463, 0.36
1464, 0.75
1465, 0.07
1466, 0.27
1467, 0.23
1468, 0.55
1469, 0.53
1470, 0.29
1471, 0.52
1472, 0.48
1473, 0.52
1474, 0.37
1475, 0.58
1476, 0.22
1477, 0.34
1478, 0.44
1479, 0.23
1480, 0.23
1481, 0.41
1482, 0.18
1483, 0.22
1484, 0.28
1485, 0.26
1486, 0.33
1487, 0.25
1488, 0.29
1489, 0.29
1490, 0.13
1491, 0.42
1492, 0.39
1493, 0.27
1494, 0.28
1495, 0.69
1496, 0.53
1497, 0.23
1498, 0.22
1499, 0.48
1500, 0.53
1501, 0.22
1502, 0.33
1503, 0.73
1504, 0.32
1505, 0.26
1506, 0.19
1507, 0.29
1508, 0.30
1509, 0.22
1510, 0.33
1511, 0.40
1512, 0.30
1513, 0.18
1514, 0.42
1515, 0.30
1516, 0.21
1517, 0.32
1518, 0.28
1519, 0.09
1520, 0.34
1521, 0.22
1522, 0.13
1523, 0.23
1524, 0.42
1525, 0.36
1526, 0.43
1527, 0.35
1528, 0.18
1529, 0.32
1530, 0.59
1531, 0.48
1532, 0.43
1533, 0.27
1534, 0.24
1535, 0.53
1536, 0.14
1537, 0.51
1538, 0.59
1539, 0.72
1540, 0.33
1541, 0.38
1542, 0.24
1543, 0.36
1544, 0.34
1545, 0.45
1546, 0.19
1547, 0.27
1548, 0.42
1549, 0.88
1550, 0.39
1551, 0.31
1552, 0.27
1553, 0.25
1554, 0.49
1555, 0.64
1556, 0.23
1557, 0.47
1558, 0.66
1559, 0.22
1560, 0.39
1561, 0.24
1562, 0.30
1563, 0.46
1564, 0.53
1565, 0.73
1566, 0.17
1567, 0.24
1568, 0.62
1569, 0.21
1570, 0.22
1571, 0.49
1572, 0.20
1573, 0.26
1574, 0.46
1575, 0.35
1576, 0.31
1577, 0.30
1578, 0.30
1579, 0.25
1580, 0.30
1581, 0.15
1582, 0.27
1583, 0.78
1584, 0.26
1585, 0.70
1586, 0.19
1587, 0.20
1588, 0.77
1589, 0.33
1590, 0.43
1591, 0.32
1592, 0.33
1593, 0.32
1594, 0.28
1595, 0.33
1596, 0.17
1597, 0.60
1598, 0.32
1599, 0.39
1600, 0.57
1601, 0.54
1602, 0.26
1603, 0.33
1604, 0.31
1605, 0.25
1606, 0.43
1607, 0.20
1608, 0.26
1609, 0.22
1610, 0.30
1611, 0.30
1612, 0.33
1613, 0.17
1614, 0.27
1615, 0.29
1616, 0.29
1617, 0.60
1618, 0.33
1619, 0.66
1620, 0.27
1621, 0.82
1622, 0.33
1623, 0.17
1624, 0.53
1625, 0.20
1626, 0.27
1627, 0.15
1628, 0.16
1629, 0.33
1630, 0.29
1631, 0.51
1632, 0.65
1633, 0.31
1634, 0.26
1635, 0.63
1636, 0.20
1637, 0.19
1638, 0.24
1639, 0.20
1640, 0.41
1641, 0.20
1642, 0.49
1643, 0.23
1644, 0.44
1645, 0.42
1646, 0.75
1647, 0.70
1648, 0.42
1649, 0.30
1650, 0.30
1651, 0.38
1652, 0.37
1653, 0.21
1654, 0.51
1655, 0.21
1656, 0.25
1657, 0.22
1658, 0.39
1659, 0.35
1660, 0.30
1661, 0.36
1662, 0.32
1663, 0.24
1664, 0.19
1665, 0.20
1666, 0.26
1667, 0.22
1668, 0.41
1669, 0.52
1670, 0.51
1671, 0.27
1672, 0.31
1673, 0.45
1674, 0.42
1675, 0.19
1676, 0.56
1677, 0.54
1678, 0.35
1679, 0.29
1680, 0.59
1681, 0.35
1682, 0.33
1683, 0.34
1684, 0.34
1685, 0.42
1686, 0.58
1687, 0.30
1688, 0.25
1689, 0.30
1690, 0.27
1691, 0.09
1692, 0.52
1693, 0.70
1694, 0.57
1695, 0.31
1696, 0.34
1697, 0.83
1698, 0.53
1699, 0.28
1700, 0.53
1701, 0.30
1702, 0.56
1703, 0.34
1704, 0.51
1705, 0.33
1706, 0.55
1707, 0.24
1708, 0.31
1709, 0.26
1710, 0.43
1711, 0.34
1712, 0.29
1713, 0.36
1714, 0.48
1715, 0.38
1716, 0.42
1717, 0.44
1718, 0.29
1719, 0.35
1720, 0.29
1721, 0.31
1722, -0.05
1723, 0.22
1724, 0.63
1725, 0.30
1726, 0.88
1727, 0.09
1728, 0.19
1729, 0.44
1730, 0.27
1731, 0.16
1732, 0.22
1733, 0.58
1734, 0.09
1735, 0.18
1736, 0.44
1737, 0.14
1738, 0.55
1739, 0.25
1740, 0.21
1741, 0.32
1742, 0.39
1743, 0.50
1744, 0.47
1745, 0.20
1746, 0.34
1747, 0.31
1748, 0.20
1749, 0.21
1750, 0.16
1751, 0.48
1752, 0.19
1753, 0.39
1754, 0.25
1755, 0.38
1756, 0.31
1757, 0.48
1758, 0.29
1759, 0.18
1760, 0.50
1761, 0.41
1762, 0.29
1763, 0.36
1764, 0.35
1765, 0.38
1766, 0.29
1767, 0.31
1768, 0.04
1769, 0.37
1770, 0.31
1771, 0.16
1772, 0.27
1773, 0.63
1774, 0.41
1775, 0.28
1776, 0.51
1777, 0.31
1778, 0.33
1779, 0.62
1780, 0.37
1781, 0.47
1782, 0.20
1783, 0.16
1784, 0.47
1785, 0.28
1786, 0.25
1787, 0.20
1788, 0.17
1789, 0.31
1790, 0.23
1791, 0.29
1792, 0.77
1793, 0.29
1794, 0.23
1795, 0.37
1796, 0.17
1797, 0.69
1798, 0.43
1799, 0.36
1800, 0.18
1801, 0.68
1802, 0.35
1803, 0.13
1804, 0.31
1805, 0.31
1806, 0.33
1807, 0.31
1808, 0.46
1809, 0.23
1810, 0.37
1811, 0.25
1812, 0.41
1813, 0.31
1814, 0.63
1815, 0.31
1816, 0.21
1817, 0.23
1818, 0.36
1819, 0.25
1820, 0.27
1821, 0.37
1822, 0.34
1823, 0.33
1824, 0.12
1825, 0.60
1826, -0.02
1827, 0.23
1828, 0.61
1829, 0.74
1830, 0.15
1831, 0.17
1832, 0.25
1833, 0.24
1834, 0.22
1835, 0.25
1836, 0.34
1837, 0.27
1838, 0.46
1839, 0.49
1840, 0.31
1841, 0.39
1842, 0.30
1843, 0.22
1844, 0.74
1845, 0.68
1846, 0.35
1847, 0.21
1848, 0.22
1849, 0.50
1850, 0.26
1851, 0.23
1852, 0.44
1853, 0.12
1854, 0.28
1855, 0.34
1856, 0.27
1857, 0.19
1858, 0.31
1859, 0.34
1860, 0.38
1861, 0.17
1862, 0.37
1863, 0.45
1864, 0.33
1865, 0.17
1866, 0.25
1867, 0.21
1868, 0.55
1869, 0.73
1870, 0.20
1871, 0.26
1872, 0.29
